realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
121,0.8567977435681303,0.8724470071912729,0.875827275498423,0.02112,0.03102545454545454,0.08195999999999999,-0.015649263623142562,-0.00990545454545454,-0.019029531930292665,-0.06083999999999999
122,0.8576368187938531,0.8721551354938296,0.8749664800167716,0.02133818181818182,0.023999999999999997,0.06966545454545454,-0.014518316699976497,-0.0026618181818181784,-0.017329661222918458,-0.048327272727272726
123,0.8561962679636774,0.8722672574977729,0.8748858608397307,0.02098909090909091,0.02575636363636363,0.08195999999999999,-0.01607098953409547,-0.004767272727272721,-0.018689592876053318,-0.06097090909090908
124,0.8562705022028609,0.8723003101844589,0.8743336672872244,0.021076363636363633,0.02751272727272727,0.06615272727272728,-0.01602980798159792,-0.006436363636363636,-0.018063165084363453,-0.04507636363636365
125,0.8572449098454897,0.872246677876908,0.8763856667653194,0.021425454545454543,0.029269090909090908,0.10128,-0.015001768031418283,-0.007843636363636365,-0.019140756919829638,-0.07985454545454546
126,0.8565757926097347,0.8722823699389465,0.8749421859757948,0.021032727272727272,0.029269090909090908,0.060883636363636355,-0.01570657732921177,-0.008236363636363635,-0.018366393366060052,-0.03985090909090908
127,0.856453619368469,0.872291518094162,0.875330720153258,0.021076363636363633,0.029269090909090908,0.07844727272727273,-0.015837898725693078,-0.008192727272727275,-0.01887710078478899,-0.0573709090909091
128,0.8569172416482413,0.8722505650647123,0.8756638786369758,0.02112,0.02751272727272727,0.08020363636363635,-0.015333323416470979,-0.006392727272727269,-0.018746636988734466,-0.05908363636363635
129,0.8562158025297504,0.8723360022464972,0.8742841603306506,0.021076363636363633,0.02751272727272727,0.06439636363636364,-0.01612019971674683,-0.006436363636363636,-0.018068357800900214,-0.04332000000000001
130,0.8565354212865288,0.8724807010842571,0.8749792737388496,0.021076363636363633,0.029269090909090908,0.08195999999999999,-0.015945279797728307,-0.008192727272727275,-0.01844385245232083,-0.06088363636363636
131,0.8562989496264695,0.8723348851873296,0.8745551212817256,0.02098909090909091,0.029269090909090908,0.06966545454545454,-0.016035935560860137,-0.00828,-0.01825617165525617,-0.048676363636363636
132,0.8573523031632899,0.8721784089810529,0.873978027826835,0.021032727272727272,0.02575636363636363,0.06264,-0.014826105817763002,-0.004723636363636357,-0.01662572466354506,-0.04160727272727273
133,0.8566433700152815,0.8722465226855304,0.8745891294513467,0.021076363636363633,0.02751272727272727,0.06615272727272728,-0.015603152670248921,-0.006436363636363636,-0.017945759436065245,-0.04507636363636365
134,0.8554778707254596,0.8721551354938296,0.8750306146752117,0.020901818181818178,0.02575636363636363,0.07493454545454545,-0.01667726476837006,-0.004854545454545452,-0.01955274394975215,-0.054032727272727274
135,0.8561461808152017,0.8724036400981053,0.8747625058277778,0.020901818181818178,0.029269090909090908,0.07142181818181817,-0.016257459282903675,-0.00836727272727273,-0.01861632501257615,-0.050519999999999995
136,0.8566553502366132,0.8723684238889361,0.8747559097244509,0.021076363636363633,0.029269090909090908,0.06966545454545454,-0.015713073652322884,-0.008192727272727275,-0.01810055948783773,-0.048589090909090915
137,0.85725260466047,0.8723092544784047,0.873719403892825,0.021163636363636364,0.029269090909090908,0.06966545454545454,-0.015056649817934642,-0.008105454545454544,-0.016466799232354945,-0.04850181818181818
138,0.8571705337617685,0.8726186534945806,0.8743493808566963,0.021163636363636364,0.034538181818181815,0.06264,-0.015448119732812016,-0.013374545454545451,-0.017178847094927785,-0.04147636363636364
139,0.8568801098515862,0.8722652016728613,0.8744590818667648,0.021163636363636364,0.02751272727272727,0.07844727272727273,-0.01538509182127501,-0.006349090909090905,-0.01757897201517855,-0.05728363636363636
140,0.8585059459101589,0.8722932430955307,0.8761220596022585,0.02146909090909091,0.02751272727272727,0.08722909090909091,-0.01378729718537175,-0.006043636363636359,-0.01761611369209959,-0.06576
141,0.8570824497001356,0.8722234043896847,0.8747997615085961,0.02112,0.02751272727272727,0.07493454545454545,-0.015140954689549124,-0.006392727272727269,-0.01771731180846048,-0.05381454545454545
142,0.8561201270867766,0.872246677876908,0.8753255442790915,0.020945454545454545,0.02751272727272727,0.0766909090909091,-0.016126550790131366,-0.006567272727272724,-0.019205417192314833,-0.055745454545454556
143,0.8564716327922465,0.8721551354938296,0.873860069635432,0.021032727272727272,0.02575636363636363,0.0679090909090909,-0.01568350270158314,-0.004723636363636357,-0.017388436843185473,-0.04687636363636363
144,0.8572713816064716,0.8722589412603454,0.8762502510855376,0.021250909090909088,0.02751272727272727,0.06615272727272727,-0.014987559653873772,-0.006261818181818181,-0.018978869479065907,-0.04490181818181818
