frame,n_gt,n_box_ego,n_box_collab,n_box_L,f1_E,f1_L,n_cw_L,B_L_msym
1679,36,36,32,37,0.8333333333333334,0.8767123287671232,13,0.00325
1680,35,36,34,39,0.8169014084507044,0.8918918918918919,14,0.0035
1681,35,37,34,39,0.8333333333333334,0.9189189189189189,14,0.0035
1682,35,39,34,40,0.8378378378378378,0.9066666666666667,14,0.0035
1683,34,35,34,40,0.8695652173913043,0.8918918918918919,14,0.0035
1684,35,34,35,38,0.8695652173913043,0.8767123287671234,14,0.0035
1685,35,35,32,37,0.8285714285714286,0.8611111111111112,13,0.00325
1686,35,32,32,35,0.8955223880597014,0.9142857142857143,13,0.00325
1687,34,32,31,36,0.8787878787878787,0.8857142857142858,13,0.00325
1688,34,32,31,35,0.8787878787878787,0.9275362318840579,13,0.00325
1689,34,31,31,34,0.8923076923076922,0.9117647058823528,13,0.00325
1690,34,31,32,34,0.923076923076923,0.9117647058823528,13,0.00325
1691,34,30,31,32,0.90625,0.9393939393939394,13,0.00325
1692,34,33,32,35,0.8955223880597014,0.8695652173913043,13,0.00325
1693,34,31,30,32,0.923076923076923,0.9393939393939394,12,0.003
1694,33,31,31,33,0.9374999999999999,0.9393939393939394,13,0.00325
1695,33,33,32,35,0.9090909090909091,0.9117647058823529,13,0.00325
1696,34,33,34,35,0.8955223880597014,0.9275362318840579,14,0.0035
1697,34,34,34,37,0.8529411764705882,0.8732394366197184,14,0.0035
1698,34,36,35,38,0.9142857142857143,0.9166666666666667,14,0.0035
1699,34,36,34,38,0.8857142857142858,0.8888888888888888,14,0.0035
1700,34,35,34,36,0.8695652173913043,0.9428571428571428,14,0.0035
1701,33,35,35,37,0.9117647058823529,0.9428571428571428,14,0.0035
1702,34,33,35,36,0.9253731343283583,0.9142857142857143,14,0.0035
1703,34,36,35,38,0.8857142857142858,0.9166666666666667,14,0.0035
1704,33,33,35,37,0.8787878787878788,0.9142857142857143,14,0.0035
1705,32,35,33,36,0.8656716417910447,0.911764705882353,13,0.00325
1706,32,35,33,38,0.8955223880597014,0.9142857142857143,13,0.00325
1707,32,34,33,36,0.8787878787878787,0.911764705882353,13,0.00325
1708,33,32,33,36,0.8923076923076922,0.8985507246376813,13,0.00325
1709,33,34,34,37,0.8656716417910447,0.8857142857142858,14,0.0035
1710,33,32,34,36,0.8615384615384615,0.927536231884058,14,0.0035
1711,32,35,32,36,0.9253731343283582,0.911764705882353,13,0.00325
1712,33,34,32,36,0.8955223880597014,0.8985507246376813,13,0.00325
1713,34,32,33,36,0.8484848484848485,0.8571428571428571,13,0.00325
1714,35,31,35,38,0.8484848484848486,0.904109589041096,14,0.0035
1715,35,32,36,38,0.8656716417910447,0.8767123287671234,14,0.0035
1716,35,35,34,36,0.8857142857142857,0.9295774647887323,14,0.0035
1717,34,33,33,37,0.8955223880597014,0.9577464788732395,13,0.00325
1718,35,33,34,36,0.8823529411764706,0.9014084507042254,14,0.0035
1719,34,34,36,38,0.8529411764705882,0.9166666666666667,14,0.0035
1720,34,35,34,37,0.8695652173913043,0.9014084507042254,14,0.0035
1721,34,34,35,37,0.9117647058823528,0.9577464788732395,14,0.0035
1722,34,37,36,38,0.9295774647887325,0.9444444444444444,14,0.0035
1723,34,32,34,35,0.9090909090909091,0.9275362318840579,14,0.0035
1724,34,33,35,37,0.8955223880597014,0.9295774647887325,14,0.0035
1725,34,34,35,37,0.9117647058823528,0.9577464788732395,14,0.0035
1726,34,35,33,36,0.8695652173913043,0.9142857142857143,13,0.00325
1727,34,33,32,34,0.8656716417910447,0.9117647058823528,13,0.00325
1728,34,32,33,35,0.8484848484848485,0.9275362318840579,13,0.00325
1729,34,33,33,36,0.8656716417910447,0.9428571428571428,13,0.00325
1730,34,31,33,35,0.8923076923076922,0.9275362318840579,13,0.00325
1731,34,32,34,36,0.8181818181818182,0.9142857142857143,14,0.0035
1732,33,30,34,36,0.8253968253968254,0.927536231884058,14,0.0035
1733,33,33,35,38,0.8787878787878788,0.9014084507042254,14,0.0035
1734,33,32,32,36,0.8923076923076922,0.927536231884058,13,0.00325
1735,33,30,31,34,0.8571428571428572,0.9253731343283583,13,0.00325
1736,33,28,34,35,0.819672131147541,0.9411764705882354,14,0.0035
1737,33,30,33,34,0.888888888888889,0.955223880597015,13,0.00325
1738,33,33,32,34,0.9090909090909091,0.955223880597015,13,0.00325
1739,33,33,32,35,0.9393939393939394,0.9411764705882354,13,0.00325
1740,33,32,32,35,0.8615384615384615,0.9411764705882354,13,0.00325
1741,33,32,31,36,0.8307692307692308,0.8985507246376813,13,0.00325
1742,33,32,31,36,0.8615384615384615,0.927536231884058,13,0.00325
1743,33,32,30,33,0.8615384615384615,0.9090909090909091,12,0.003
1744,33,32,33,34,0.923076923076923,0.955223880597015,13,0.00325
1745,33,31,33,35,0.84375,0.9117647058823529,13,0.00325
1746,33,32,32,36,0.8923076923076922,0.927536231884058,13,0.00325
1747,33,34,34,37,0.9253731343283583,0.9428571428571428,14,0.0035
1748,33,34,31,35,0.8955223880597014,0.9117647058823529,13,0.00325
1749,33,34,33,37,0.8656716417910447,0.9142857142857143,13,0.00325
1750,33,37,32,37,0.8857142857142858,0.9142857142857143,13,0.00325
1751,33,34,34,38,0.8656716417910447,0.9295774647887324,14,0.0035
1752,33,35,33,37,0.8823529411764706,0.9428571428571428,13,0.00325
1753,33,35,33,38,0.8529411764705883,0.9295774647887324,13,0.00325
1754,33,34,34,37,0.8656716417910447,0.9142857142857143,14,0.0035
1755,34,34,35,38,0.8823529411764706,0.9444444444444444,14,0.0035
1756,34,36,33,39,0.8857142857142858,0.9315068493150686,13,0.00325
1757,34,32,34,37,0.8787878787878787,0.9014084507042254,14,0.0035
1758,34,35,33,38,0.8985507246376812,0.9166666666666667,13,0.00325
1759,34,35,34,37,0.9275362318840579,0.9014084507042254,14,0.0035
1760,34,33,33,36,0.8656716417910447,0.9142857142857143,13,0.00325
1761,34,34,35,38,0.8235294117647058,0.9166666666666667,14,0.0035
1762,34,34,34,38,0.8235294117647058,0.9444444444444444,14,0.0035
1763,33,33,34,38,0.8181818181818182,0.9295774647887324,14,0.0035
1764,33,33,34,37,0.8484848484848486,0.9142857142857143,14,0.0035
1765,33,32,34,38,0.8307692307692308,0.9014084507042254,14,0.0035
1766,33,34,32,37,0.8656716417910447,0.9142857142857143,13,0.00325
1767,33,31,31,34,0.90625,0.9253731343283583,13,0.00325
1768,33,31,32,35,0.875,0.9117647058823529,13,0.00325
1769,33,32,32,36,0.8923076923076922,0.927536231884058,13,0.00325
1770,34,33,31,36,0.8358208955223881,0.9142857142857143,13,0.00325
1771,34,33,31,36,0.8358208955223881,0.8857142857142858,13,0.00325
1772,34,32,31,36,0.8181818181818182,0.8571428571428571,13,0.00325
1773,34,35,32,38,0.8405797101449276,0.8888888888888888,13,0.00325
1774,34,32,33,35,0.8484848484848485,0.8985507246376812,13,0.00325
1775,33,31,33,35,0.90625,0.9411764705882354,13,0.00325
1776,34,33,33,37,0.8955223880597014,0.9295774647887325,13,0.00325
1777,34,35,34,37,0.8985507246376812,0.9295774647887325,14,0.0035
1778,34,34,33,37,0.8823529411764706,0.9295774647887325,13,0.00325
1779,34,35,33,38,0.8405797101449276,0.9166666666666667,13,0.00325
1780,34,32,32,35,0.8787878787878787,0.9275362318840579,13,0.00325
1781,34,35,32,37,0.8405797101449276,0.9014084507042254,13,0.00325
1782,34,31,33,34,0.8615384615384616,0.9411764705882353,13,0.00325
1783,34,31,31,33,0.8307692307692308,0.8955223880597014,13,0.00325
1784,34,34,35,38,0.9117647058823528,0.9166666666666667,14,0.0035
1785,34,33,34,36,0.8955223880597014,0.9142857142857143,14,0.0035
1786,34,35,32,36,0.9275362318840579,0.9428571428571428,13,0.00325
1787,34,34,33,36,0.8823529411764706,0.9428571428571428,13,0.00325
1788,34,35,33,37,0.8985507246376812,0.9014084507042254,13,0.00325
1789,34,33,34,36,0.9253731343283583,0.9428571428571428,14,0.0035
1790,34,36,36,38,0.8857142857142858,0.9166666666666667,14,0.0035
1791,34,34,34,37,0.8823529411764706,0.9295774647887325,14,0.0035
1792,34,34,34,38,0.8823529411764706,0.9166666666666667,14,0.0035
1793,34,35,33,37,0.8985507246376812,0.9295774647887325,13,0.00325
1794,34,33,35,38,0.8358208955223881,0.9166666666666667,14,0.0035
1795,34,35,34,37,0.8695652173913043,0.9014084507042254,14,0.0035
1796,34,36,34,37,0.8857142857142858,0.9014084507042254,14,0.0035
1797,34,36,32,37,0.9142857142857143,0.9295774647887325,13,0.00325
1798,34,34,33,37,0.8823529411764706,0.9295774647887325,13,0.00325
1799,34,34,33,36,0.9117647058823528,0.9428571428571428,13,0.00325
1800,34,35,34,38,0.8985507246376812,0.9166666666666667,14,0.0035
1801,34,36,33,37,0.9142857142857143,0.9295774647887325,13,0.00325
1802,34,35,35,38,0.8985507246376812,0.9166666666666667,14,0.0035
1803,34,35,34,36,0.9275362318840579,0.9428571428571428,14,0.0035
1804,34,35,31,35,0.8985507246376812,0.8985507246376812,13,0.00325
1805,34,37,31,37,0.9014084507042254,0.9014084507042254,13,0.00325
1806,34,34,32,35,0.8823529411764706,0.9275362318840579,13,0.00325
1807,33,37,32,39,0.8857142857142858,0.9166666666666666,13,0.00325
1808,33,34,33,38,0.9253731343283583,0.9295774647887324,13,0.00325
1809,33,34,33,38,0.8955223880597014,0.9295774647887324,13,0.00325
1810,33,36,34,38,0.8985507246376813,0.9295774647887324,14,0.0035
1811,34,34,34,36,0.9117647058823528,0.9142857142857143,14,0.0035
1812,34,36,33,38,0.9142857142857143,0.8888888888888888,13,0.00325
1813,34,36,34,37,0.9142857142857143,0.9014084507042254,14,0.0035
1814,34,36,35,38,0.9428571428571428,0.9166666666666667,14,0.0035
1815,35,37,34,38,0.9166666666666667,0.9315068493150684,14,0.0035
1816,35,35,36,38,0.9142857142857143,0.9315068493150684,14,0.0035
1817,35,35,33,36,0.9142857142857143,0.9295774647887323,13,0.00325
1818,35,36,33,37,0.9014084507042254,0.9444444444444445,13,0.00325
1819,35,37,34,37,0.9444444444444445,0.9444444444444445,14,0.0035
1820,35,36,34,37,0.9295774647887323,0.9166666666666667,14,0.0035
1821,35,36,33,38,0.9014084507042254,0.904109589041096,13,0.00325
1822,35,33,37,39,0.8823529411764706,0.9189189189189189,15,0.00375
1823,35,39,32,40,0.9189189189189189,0.9333333333333333,13,0.00325
1824,35,36,33,37,0.9295774647887323,0.9444444444444445,13,0.00325
1825,35,35,34,36,0.9428571428571428,0.9577464788732395,14,0.0035
1826,35,36,35,39,0.9014084507042254,0.945945945945946,14,0.0035
1827,35,36,37,40,0.9014084507042254,0.9333333333333333,15,0.00375
1828,35,35,36,37,0.9142857142857143,0.9722222222222222,14,0.0035
1829,35,39,36,39,0.945945945945946,0.945945945945946,14,0.0035
1830,35,35,37,38,0.9142857142857143,0.9315068493150684,15,0.00375
1831,35,34,37,39,0.8985507246376812,0.9189189189189189,15,0.00375
1832,35,36,37,39,0.9295774647887323,0.945945945945946,15,0.00375
1833,35,37,37,40,0.9166666666666667,0.9333333333333333,15,0.00375
1834,35,36,36,40,0.8450704225352113,0.88,14,0.0035
1835,35,37,36,39,0.888888888888889,0.945945945945946,14,0.0035
1836,34,35,33,36,0.9275362318840579,0.9142857142857143,13,0.00325
1837,34,33,34,36,0.8955223880597014,0.9142857142857143,14,0.0035
1838,34,36,36,39,0.8857142857142858,0.9041095890410958,14,0.0035
1839,35,34,36,38,0.9275362318840579,0.958904109589041,14,0.0035
1840,36,34,36,37,0.8571428571428571,0.9315068493150684,14,0.0035
1841,36,36,34,36,0.9444444444444444,0.9444444444444444,14,0.0035
1842,36,34,35,38,0.8571428571428571,0.918918918918919,14,0.0035
1843,36,32,35,37,0.8529411764705882,0.9041095890410958,14,0.0035
1844,36,35,33,36,0.9014084507042254,0.9166666666666666,13,0.00325
1845,36,35,33,37,0.8732394366197184,0.9041095890410958,13,0.00325
1846,36,33,34,37,0.8695652173913043,0.9315068493150684,14,0.0035
1847,36,36,35,38,0.8888888888888888,0.8918918918918918,14,0.0035
1848,36,35,37,40,0.8732394366197184,0.9210526315789473,15,0.00375
1849,36,36,32,37,0.9166666666666666,0.9315068493150684,13,0.00325
1850,36,38,36,41,0.8918918918918918,0.9090909090909091,14,0.0035
1851,36,36,40,43,0.8888888888888888,0.9113924050632911,16,0.004
1852,36,35,38,42,0.8732394366197184,0.923076923076923,15,0.00375
1853,36,38,37,43,0.8648648648648649,0.9113924050632911,15,0.00375
1854,36,34,36,40,0.8571428571428571,0.9210526315789473,14,0.0035
1855,36,33,34,37,0.8405797101449276,0.9041095890410958,14,0.0035
1856,36,38,33,41,0.8648648648648649,0.883116883116883,13,0.00325
1857,36,37,35,40,0.8767123287671232,0.8421052631578948,14,0.0035
1858,36,38,36,41,0.8918918918918918,0.9090909090909091,14,0.0035
1859,36,35,36,39,0.8732394366197184,0.9333333333333333,14,0.0035
1860,36,36,35,39,0.8888888888888888,0.9333333333333333,14,0.0035
1861,36,37,36,40,0.9041095890410958,0.9210526315789473,14,0.0035
1862,36,36,36,39,0.9166666666666666,0.9066666666666667,14,0.0035
1863,35,35,33,38,0.8857142857142857,0.904109589041096,13,0.00325
1864,35,36,36,39,0.9014084507042254,0.9189189189189189,14,0.0035
1865,35,37,36,40,0.9444444444444445,0.9333333333333333,14,0.0035
1866,35,36,36,40,0.9014084507042254,0.9066666666666667,14,0.0035
1867,35,36,35,38,0.9295774647887323,0.904109589041096,14,0.0035
1868,35,35,35,38,0.8857142857142857,0.9315068493150684,14,0.0035
1869,34,35,35,38,0.9275362318840579,0.9166666666666667,14,0.0035
1870,34,33,35,36,0.8955223880597014,0.9142857142857143,14,0.0035
1871,34,35,34,37,0.8695652173913043,0.8732394366197184,14,0.0035
1872,34,35,34,36,0.9565217391304348,0.9428571428571428,14,0.0035
1873,34,36,35,38,0.8857142857142858,0.9444444444444444,14,0.0035
1874,35,36,34,38,0.9295774647887323,0.9315068493150684,14,0.0035
1875,35,35,34,37,0.8857142857142857,0.8611111111111112,14,0.0035
1876,35,35,35,38,0.8857142857142857,0.9315068493150684,14,0.0035
1877,36,35,34,36,0.9014084507042254,0.8888888888888888,14,0.0035
1878,36,34,35,37,0.8857142857142858,0.9315068493150684,14,0.0035
1879,36,38,35,40,0.8648648648648649,0.8947368421052632,14,0.0035
1880,36,36,36,40,0.8888888888888888,0.8947368421052632,14,0.0035
1881,37,36,37,39,0.9315068493150684,0.9210526315789475,15,0.00375
1882,37,36,37,40,0.9041095890410958,0.8831168831168831,15,0.00375
1883,37,37,37,42,0.8918918918918919,0.9113924050632912,15,0.00375
1884,37,38,38,43,0.9066666666666667,0.9,15,0.00375
1885,37,37,36,40,0.8918918918918919,0.935064935064935,14,0.0035
1886,37,38,37,40,0.8533333333333334,0.9090909090909091,15,0.00375
1887,37,39,38,42,0.8947368421052632,0.9113924050632912,15,0.00375
1888,37,38,36,41,0.8533333333333334,0.8974358974358975,14,0.0035
1889,37,37,38,42,0.8918918918918919,0.8860759493670887,15,0.00375
1890,36,36,37,39,0.9444444444444444,0.9333333333333333,15,0.00375
1891,37,35,39,41,0.888888888888889,0.9487179487179488,15,0.00375
1892,37,39,36,40,0.9210526315789475,0.935064935064935,14,0.0035
1893,36,38,36,39,0.918918918918919,0.9066666666666667,14,0.0035
1894,36,40,38,42,0.9473684210526316,0.923076923076923,15,0.00375
1895,36,39,36,40,0.9333333333333333,0.9210526315789473,14,0.0035
1896,36,37,37,40,0.8767123287671232,0.9210526315789473,15,0.00375
1897,36,38,37,40,0.8918918918918918,0.8947368421052632,15,0.00375
1898,37,38,40,42,0.88,0.9367088607594937,16,0.004
1899,37,40,37,41,0.935064935064935,0.8974358974358975,15,0.00375
1900,37,39,39,41,0.9210526315789475,0.8974358974358975,15,0.00375
1901,37,34,36,39,0.8732394366197184,0.8947368421052632,14,0.0035
1902,37,35,37,39,0.9166666666666667,0.868421052631579,15,0.00375
1903,37,36,36,38,0.8767123287671232,0.9066666666666667,14,0.0035
1904,37,37,37,41,0.8918918918918919,0.8974358974358975,15,0.00375
1905,37,37,34,39,0.918918918918919,0.9210526315789475,14,0.0035
1906,37,36,36,39,0.8767123287671232,0.8947368421052632,14,0.0035
1907,37,41,36,42,0.8205128205128206,0.8860759493670887,14,0.0035
1908,37,40,37,41,0.8831168831168831,0.8974358974358975,15,0.00375
1909,38,41,36,42,0.9113924050632912,0.9,14,0.0035
1910,38,39,38,41,0.8831168831168831,0.8860759493670887,15,0.00375
1911,38,40,38,41,0.9230769230769231,0.9367088607594938,15,0.00375
1912,38,41,39,42,0.8860759493670887,0.925,15,0.00375
1913,38,42,38,44,0.8500000000000001,0.9024390243902439,15,0.00375
1914,38,41,38,44,0.860759493670886,0.8780487804878049,15,0.00375
1915,38,39,40,44,0.935064935064935,0.9024390243902439,16,0.004
1916,38,40,38,43,0.9230769230769231,0.9135802469135803,15,0.00375
1917,39,37,37,40,0.9210526315789475,0.8860759493670887,15,0.00375
1918,39,37,36,39,0.8947368421052632,0.8974358974358975,14,0.0035
1919,39,39,37,41,0.8974358974358975,0.9,15,0.00375
1920,39,37,38,42,0.868421052631579,0.9135802469135802,15,0.00375
1921,39,38,37,42,0.8831168831168831,0.9135802469135802,15,0.00375
1922,39,37,37,40,0.9210526315789475,0.9367088607594937,15,0.00375
1923,39,38,37,41,0.8831168831168831,0.9249999999999999,15,0.00375
1924,39,40,38,43,0.8860759493670887,0.9024390243902439,15,0.00375
1925,39,38,37,39,0.9090909090909091,0.9230769230769231,15,0.00375
1926,39,38,38,41,0.9090909090909091,0.9249999999999999,15,0.00375
1927,39,41,39,45,0.8500000000000001,0.8809523809523809,15,0.00375
1928,39,38,38,42,0.8831168831168831,0.9135802469135802,15,0.00375
1929,40,42,41,46,0.8780487804878048,0.8604651162790697,16,0.004
1930,40,39,41,44,0.8354430379746836,0.9047619047619048,16,0.004
1931,40,39,40,43,0.8860759493670887,0.891566265060241,16,0.004
1932,40,40,40,43,0.875,0.891566265060241,16,0.004
1933,39,39,40,44,0.8461538461538461,0.9156626506024097,16,0.004
1934,38,40,39,43,0.8717948717948718,0.8888888888888888,15,0.00375
1935,38,39,38,42,0.8831168831168831,0.9,15,0.00375
1936,38,37,34,38,0.9333333333333332,0.9473684210526315,14,0.0035
1937,38,39,36,41,0.8831168831168831,0.9113924050632912,14,0.0035
1938,38,37,39,41,0.88,0.860759493670886,15,0.00375
1939,38,38,40,43,0.8421052631578947,0.8888888888888888,16,0.004
1940,38,37,38,41,0.88,0.8860759493670887,15,0.00375
1941,38,39,40,43,0.935064935064935,0.8641975308641974,16,0.004
1942,38,37,38,39,0.9066666666666667,0.9090909090909091,15,0.00375
1943,38,38,39,42,0.9210526315789473,0.9,15,0.00375
1944,38,36,37,40,0.8918918918918918,0.8974358974358975,15,0.00375
1945,38,39,37,43,0.9090909090909091,0.8888888888888888,15,0.00375
1946,38,38,37,41,0.8947368421052632,0.8860759493670887,15,0.00375
1947,38,37,38,41,0.88,0.8860759493670887,15,0.00375
1948,38,38,38,41,0.9210526315789473,0.9367088607594938,15,0.00375
1949,38,38,39,42,0.868421052631579,0.875,15,0.00375
1950,38,35,39,41,0.8767123287671234,0.9113924050632912,15,0.00375
1951,38,37,39,43,0.88,0.8641975308641974,15,0.00375
1952,38,39,36,41,0.8831168831168831,0.9113924050632912,14,0.0035
1953,38,38,38,41,0.9210526315789473,0.8860759493670887,15,0.00375
1954,38,35,38,40,0.8767123287671234,0.8974358974358975,15,0.00375
1955,38,37,37,41,0.88,0.9113924050632912,15,0.00375
1956,38,37,37,39,0.9333333333333332,0.9090909090909091,15,0.00375
1957,38,36,40,42,0.8918918918918918,0.9,16,0.004
1958,38,38,38,41,0.9210526315789473,0.9113924050632912,15,0.00375
1959,37,38,36,41,0.88,0.8717948717948718,14,0.0035
1960,37,37,36,40,0.918918918918919,0.8831168831168831,14,0.0035
1961,38,37,39,42,0.9066666666666667,0.9,15,0.00375
1962,38,35,38,39,0.904109589041096,0.8831168831168831,15,0.00375
1963,38,38,37,41,0.9210526315789473,0.8860759493670887,15,0.00375
1964,37,38,36,40,0.9066666666666667,0.9090909090909091,14,0.0035
1965,37,38,36,40,0.9333333333333332,0.935064935064935,14,0.0035
1966,37,35,34,36,0.9166666666666667,0.9315068493150684,14,0.0035
1967,38,36,35,39,0.8648648648648649,0.8831168831168831,14,0.0035
1968,38,37,36,39,0.9066666666666667,0.9090909090909091,14,0.0035
1969,38,36,36,39,0.918918918918919,0.8571428571428572,14,0.0035
1970,38,34,35,36,0.9166666666666667,0.918918918918919,14,0.0035
1971,38,36,34,38,0.9459459459459458,0.9210526315789473,14,0.0035
1972,38,36,33,37,0.9459459459459458,0.9333333333333332,13,0.00325
1973,38,36,37,39,0.9459459459459458,0.935064935064935,15,0.00375
1974,38,38,33,38,0.9473684210526315,0.9473684210526315,13,0.00325
1975,38,37,35,39,0.88,0.9090909090909091,14,0.0035
1976,38,37,35,39,0.88,0.9090909090909091,14,0.0035
1977,37,36,36,39,0.9041095890410958,0.868421052631579,14,0.0035
1978,37,37,35,39,0.8918918918918919,0.8947368421052632,14,0.0035
1979,37,36,36,39,0.9041095890410958,0.9210526315789475,14,0.0035
