rate,frame,ri,rj,cw_i,cw_j,dcw,f1_i,f1_j,df1
0.25,21,1,2,3130,3130,0,0.962962962962963,0.9230769230769232,0.03988603988603978
0.25,33,1,2,3152,3152,0,0.9411764705882352,0.9714285714285714,-0.03025210084033625
0.25,35,1,2,3185,3185,0,0.8292682926829269,0.8571428571428572,-0.027874564459930307
0.25,594,1,2,3120,3120,0,1.0,0.923076923076923,0.07692307692307698
0.25,595,1,2,3226,3226,0,1.0,0.923076923076923,0.07692307692307698
0.25,657,1,2,3138,3138,0,0.9787234042553192,0.979591836734694,-0.0008684324793747367
0.25,738,1,2,3118,3118,0,0.9,0.8181818181818181,0.0818181818181819
0.25,1100,1,2,3148,3148,0,0.7894736842105263,0.7567567567567567,0.03271692745376964
0.25,1283,1,2,3101,3101,0,0.8085106382978723,0.8172043010752688,-0.008693662777396471
0.25,1777,1,2,3204,3204,0,0.8857142857142858,0.8985507246376812,-0.012836438923395366
0.25,5,1,3,3119,3119,0,1.0,1.0,0.0
0.25,41,1,3,3101,3101,0,0.8571428571428572,0.9387755102040816,-0.08163265306122436
0.25,43,1,3,3106,3106,0,0.8163265306122449,0.8571428571428571,-0.04081632653061218
0.25,305,1,3,3176,3176,0,1.0,1.0,0.0
0.25,654,1,3,3172,3172,0,0.9787234042553192,0.9583333333333334,0.02039007092198586
0.25,970,1,3,3170,3170,0,0.7000000000000001,0.6363636363636365,0.0636363636363636
0.25,1267,1,3,3108,3108,0,0.7865168539325842,0.7872340425531914,-0.000717188620607212
0.25,1373,1,3,3112,3112,0,0.8282828282828283,0.851063829787234,-0.022781001504405762
0.25,1424,1,3,3095,3095,0,0.8910891089108911,0.8979591836734694,-0.006870074762578282
0.25,1527,1,3,3190,3190,0,0.9361702127659574,0.9347826086956522,0.0013876040703051373
0.25,1888,1,3,3117,3117,0,0.8205128205128206,0.8831168831168831,-0.06260406260406248
0.25,61,2,3,3140,3140,0,0.9019607843137256,0.923076923076923,-0.0211161387631974
0.25,67,2,3,3201,3201,0,0.88,0.923076923076923,-0.04307692307692301
0.25,120,2,3,3169,3169,0,0.9583333333333334,0.9387755102040816,0.019557823129251806
0.25,310,2,3,3109,3109,0,1.0,1.0,0.0
0.25,440,2,3,3156,3156,0,1.0,1.0,0.0
0.25,702,2,3,3143,3143,0,0.8387096774193549,0.8666666666666666,-0.027956989247311714
0.25,1262,2,3,3125,3125,0,0.8172043010752688,0.8,0.017204301075268713
0.25,1541,2,3,3147,3147,0,0.8913043478260869,0.8409090909090908,0.05039525691699609
0.25,1868,2,3,3166,3166,0,0.9166666666666669,0.9295774647887324,-0.012910798122065525
0.5,277,0,1,6270,6270,0,0.9523809523809524,0.9090909090909092,0.04329004329004327
0.5,582,0,1,6259,6259,0,0.9333333333333332,0.9333333333333332,0.0
0.5,712,0,1,6289,6289,0,0.7586206896551724,0.7333333333333334,0.025287356321838983
0.5,751,0,1,6304,6304,0,0.782608695652174,0.6923076923076924,0.09030100334448155
0.5,1036,0,1,6301,6301,0,0.55,0.6046511627906976,-0.054651162790697594
0.5,1534,0,1,6226,6226,0,0.8478260869565218,0.8602150537634409,-0.012388966806919033
0.5,1608,0,1,6254,6254,0,0.8717948717948718,0.8641975308641976,0.007597340930674212
0.5,1611,0,1,6258,6258,0,0.8461538461538461,0.8831168831168831,-0.03696303696303693
0.5,1644,0,1,6247,6247,0,0.8611111111111112,0.8799999999999999,-0.018888888888888733
0.5,1671,0,1,6304,6304,0,0.8169014084507044,0.8266666666666667,-0.009765258215962302
0.5,101,0,2,6322,6322,0,0.8571428571428572,0.9166666666666666,-0.05952380952380942
0.5,538,0,2,6333,6333,0,1.0,1.0,0.0
0.5,797,0,2,6291,6291,0,0.6842105263157895,0.8095238095238095,-0.12531328320802004
0.5,911,0,2,6298,6298,0,0.619047619047619,0.6363636363636365,-0.017316017316017507
0.5,959,0,2,6283,6283,0,0.608695652173913,0.6382978723404256,-0.029602220166512594
0.5,1551,0,2,6273,6273,0,0.8666666666666666,0.8602150537634409,0.006451612903225712
0.5,233,0,3,6307,6307,0,0.8666666666666666,0.8666666666666666,0.0
0.5,448,0,3,6346,6346,0,0.7999999999999999,0.7999999999999999,0.0
0.5,597,0,3,6292,6292,0,0.8,0.923076923076923,-0.12307692307692297
0.5,673,0,3,6287,6287,0,0.7777777777777778,0.7777777777777778,0.0
0.5,769,0,3,6292,6292,0,0.8571428571428571,0.782608695652174,0.07453416149068315
0.5,994,0,3,6272,6272,0,0.6956521739130435,0.6829268292682927,0.012725344644750725
0.5,1356,0,3,6205,6205,0,0.7578947368421052,0.8085106382978724,-0.05061590145576722
0.5,1398,0,3,6363,6363,0,0.8210526315789473,0.8043478260869564,0.016704805491990826
0.5,1424,0,3,6356,6356,0,0.8571428571428571,0.865979381443299,-0.008836524300441906
0.5,1490,0,3,6223,6223,0,0.8387096774193548,0.8817204301075268,-0.043010752688172005
0.5,1553,0,3,6274,6274,0,0.8314606741573034,0.8387096774193549,-0.007249003262051468
0.5,1557,0,3,6371,6371,0,0.8172043010752688,0.8505747126436782,-0.033370411568409475
0.5,609,1,2,6352,6352,0,0.6111111111111112,0.65,-0.03888888888888886
0.5,786,1,2,6275,6275,0,0.7142857142857143,0.7999999999999999,-0.08571428571428563
0.5,873,1,2,6237,6237,0,0.7906976744186046,0.76,0.030697674418604604
0.5,933,1,2,6359,6359,0,0.5405405405405405,0.6666666666666666,-0.12612612612612617
0.5,1107,1,2,6356,6356,0,0.7222222222222222,0.7096774193548387,0.012544802867383464
0.5,1118,1,2,6281,6281,0,0.8235294117647058,0.7692307692307692,0.05429864253393668
0.5,1128,1,2,6290,6290,0,0.742857142857143,0.7894736842105263,-0.046616541353383334
0.5,1211,1,2,6272,6272,0,0.75,0.6842105263157895,0.06578947368421051
0.5,1432,1,2,6334,6334,0,0.8316831683168315,0.8571428571428571,-0.02545968882602556
0.5,1591,1,2,6282,6282,0,0.8139534883720929,0.9047619047619048,-0.09080841638981185
0.5,1717,1,2,6272,6272,0,0.8571428571428571,0.927536231884058,-0.07039337474120089
0.5,563,1,3,6272,6272,0,1.0,1.0,0.0
0.5,663,1,3,6273,6273,0,0.8837209302325582,0.9090909090909092,-0.025369978858351017
0.5,710,1,3,6297,6297,0,0.7741935483870968,0.7857142857142857,-0.011520737327188946
0.5,801,1,3,6257,6257,0,0.8333333333333334,0.8000000000000002,0.033333333333333215
0.5,857,1,3,6265,6265,0,0.6938775510204083,0.8461538461538461,-0.15227629513343788
0.5,1162,1,3,6238,6238,0,0.7058823529411764,0.7692307692307692,-0.06334841628959276
0.5,1187,1,3,6224,6224,0,0.75,0.6666666666666665,0.08333333333333348
0.5,1341,1,3,6271,6271,0,0.7872340425531915,0.7956989247311828,-0.00846488217799124
0.5,1487,1,3,6292,6292,0,0.8958333333333333,0.8659793814432989,0.02985395189003437
0.5,1912,1,3,6364,6364,0,0.9,0.9,0.0
0.5,35,2,3,6341,6341,0,0.7804878048780488,0.7804878048780488,0.0
0.5,90,2,3,6278,6278,0,0.7555555555555554,0.6666666666666666,0.0888888888888888
0.5,377,2,3,6329,6329,0,0.9230769230769232,0.962962962962963,-0.03988603988603978
0.5,522,2,3,6362,6362,0,1.0,1.0,0.0
0.5,553,2,3,6320,6320,0,0.923076923076923,0.8333333333333334,0.08974358974358965
0.5,696,2,3,6282,6282,0,0.7692307692307692,0.9285714285714286,-0.15934065934065944
0.5,945,2,3,6220,6220,0,0.5,0.5909090909090909,-0.09090909090909094
0.5,1366,2,3,6376,6376,0,0.8172043010752689,0.8260869565217391,-0.008882655446470267
0.75,43,0,1,9414,9414,0,0.830188679245283,0.88,-0.04981132075471706
0.75,225,0,1,9461,9461,0,0.8823529411764706,0.9142857142857144,-0.031932773109243806
0.75,692,0,1,9470,9470,0,0.6666666666666666,0.7142857142857143,-0.04761904761904767
0.75,717,0,1,9457,9457,0,0.7333333333333334,0.7096774193548386,0.023655913978494758
0.75,727,0,1,9406,9406,0,0.6428571428571429,0.6428571428571429,0.0
0.75,848,0,1,9433,9433,0,0.6818181818181818,0.679245283018868,0.002572898799313772
0.75,872,0,1,9426,9426,0,0.8181818181818182,0.7111111111111111,0.1070707070707071
0.75,892,0,1,9426,9426,0,0.5531914893617021,0.5333333333333333,0.019858156028368823
0.75,947,0,1,9464,9464,0,0.4390243902439025,0.5238095238095238,-0.08478513356562134
0.75,1101,0,1,9433,9433,0,0.6842105263157895,0.606060606060606,0.07814992025518352
0.75,1110,0,1,9454,9454,0,0.606060606060606,0.6857142857142857,-0.07965367965367975
0.75,1364,0,1,9445,9445,0,0.7954545454545453,0.7865168539325842,0.00893769152196111
0.75,1654,0,1,9414,9414,0,0.8571428571428571,0.9066666666666668,-0.04952380952380975
0.75,1680,0,1,9379,9379,0,0.7837837837837838,0.7894736842105263,-0.005689900426742556
0.75,115,0,2,9422,9422,0,0.9019607843137256,0.8461538461538461,0.05580693815987947
0.75,147,0,2,9407,9407,0,0.8695652173913044,0.8695652173913044,0.0
0.75,214,0,2,9444,9444,0,0.9,0.9047619047619048,-0.004761904761904745
0.75,654,0,2,9423,9423,0,0.9361702127659574,0.9787234042553192,-0.042553191489361875
0.75,1150,0,2,9438,9438,0,0.6285714285714286,0.588235294117647,0.04033613445378159
0.75,1227,0,2,9441,9441,0,0.5789473684210527,0.7,-0.1210526315789473
0.75,1403,0,2,9398,9398,0,0.8085106382978724,0.7959183673469388,0.012592270950933626
0.75,1468,0,2,9451,9451,0,0.8282828282828283,0.88,-0.05171717171717172
0.75,1556,0,2,9424,9424,0,0.8478260869565218,0.8260869565217391,0.021739130434782705
0.75,1598,0,2,9451,9451,0,0.8941176470588236,0.8837209302325583,0.010396716826265306
0.75,1771,0,2,9400,9400,0,0.8405797101449276,0.8169014084507041,0.02367830169422347
0.75,1863,0,2,9422,9422,0,0.9014084507042254,0.888888888888889,0.012519561815336422
0.75,442,0,3,9501,9501,0,0.9333333333333332,0.9333333333333332,0.0
0.75,540,0,3,9434,9434,0,0.7692307692307692,0.8571428571428571,-0.08791208791208793
0.75,607,0,3,9426,9426,0,0.5945945945945946,0.6111111111111112,-0.016516516516516533
0.75,731,0,3,9445,9445,0,0.7826086956521738,0.8333333333333333,-0.050724637681159424
0.75,842,0,3,9444,9444,0,0.7500000000000001,0.7391304347826088,0.010869565217391353
0.75,889,0,3,9382,9382,0,0.6,0.6190476190476191,-0.01904761904761909
0.75,1297,0,3,9431,9431,0,0.7291666666666667,0.8,-0.0708333333333333
0.75,1357,0,3,9431,9431,0,0.7777777777777777,0.7692307692307692,0.008547008547008517
0.75,345,1,2,9413,9413,0,0.9565217391304348,0.923076923076923,0.033444816053511794
0.75,577,1,2,9507,9507,0,0.923076923076923,1.0,-0.07692307692307698
0.75,646,1,2,9409,9409,0,0.9361702127659574,0.9130434782608696,0.02312673450508773
0.75,1169,1,2,9390,9390,0,0.631578947368421,0.6666666666666665,-0.0350877192982455
0.75,1250,1,2,9474,9474,0,0.7252747252747254,0.6976744186046512,0.02760030667007418
0.75,1351,1,2,9361,9361,0,0.7096774193548386,0.7311827956989247,-0.021505376344086113
0.75,1674,1,2,9382,9382,0,0.8493150684931505,0.8533333333333333,-0.00401826484018275
0.75,1826,1,2,9394,9394,0,0.8947368421052632,0.9066666666666668,-0.011929824561403679
0.75,1828,1,2,9420,9420,0,0.9189189189189187,0.9189189189189187,0.0
0.75,175,1,3,9446,9446,0,0.878048780487805,0.878048780487805,0.0
0.75,453,1,3,9395,9395,0,0.9333333333333332,1.0,-0.06666666666666676
0.75,569,1,3,9441,9441,0,0.7999999999999999,0.7999999999999999,0.0
0.75,877,1,3,9426,9426,0,0.6086956521739131,0.6382978723404256,-0.029602220166512483
0.75,1113,1,3,9446,9446,0,0.5945945945945946,0.7368421052631579,-0.14224751066856323
0.75,1117,1,3,9439,9439,0,0.7894736842105263,0.6470588235294117,0.14241486068111464
0.75,1164,1,3,9455,9455,0,0.6666666666666665,0.7428571428571429,-0.07619047619047636
0.75,1339,1,3,9468,9468,0,0.7526881720430109,0.7311827956989247,0.021505376344086113
0.75,1531,1,3,9454,9454,0,0.865979381443299,0.7916666666666667,0.07431271477663226
0.75,1637,1,3,9435,9435,0,0.9,0.925,-0.025000000000000022
0.75,1748,1,3,9413,9413,0,0.8571428571428571,0.8571428571428571,0.0
0.75,394,2,3,9424,9424,0,0.9090909090909092,0.8695652173913043,0.03952569169960485
0.75,444,2,3,9479,9479,0,0.875,0.75,0.125
0.75,841,2,3,9390,9390,0,0.6956521739130435,0.7272727272727273,-0.031620553359683834
0.75,898,2,3,9423,9423,0,0.45,0.4651162790697674,-0.015116279069767369
0.75,979,2,3,9413,9413,0,0.358974358974359,0.4347826086956521,-0.07580824972129313
0.75,1089,2,3,9470,9470,0,0.5641025641025642,0.7391304347826085,-0.17502787068004433
0.75,1118,2,3,9407,9407,0,0.625,0.5882352941176471,0.03676470588235292
0.75,1138,2,3,9383,9383,0,0.6666666666666665,0.8292682926829269,-0.16260162601626038
0.75,1290,2,3,9438,9438,0,0.7311827956989247,0.7659574468085107,-0.034774651109586
0.75,1301,2,3,9429,9429,0,0.7234042553191491,0.7446808510638298,-0.02127659574468066
0.75,1385,2,3,9353,9353,0,0.8125,0.8541666666666666,-0.04166666666666663
0.75,1453,2,3,9435,9435,0,0.8461538461538461,0.8349514563106797,0.01120238984316646
0.75,1896,2,3,9380,9380,0,0.8571428571428571,0.8205128205128205,0.03663003663003661
0.75,1925,2,3,9421,9421,0,0.8674698795180724,0.8641975308641975,0.0032723486538749347
0.75,1977,2,3,9420,9420,0,0.9090909090909092,0.935064935064935,-0.02597402597402587
0.9,179,0,1,11329,11329,0,0.9268292682926828,0.9047619047619048,0.022067363530777984
0.9,213,0,1,11290,11290,0,0.8205128205128205,0.8205128205128205,0.0
0.9,393,0,1,11311,11311,0,0.8333333333333333,0.8695652173913043,-0.036231884057971064
0.9,897,0,1,11290,11290,0,0.6363636363636364,0.5263157894736842,0.11004784688995217
0.9,928,0,1,11293,11293,0,0.5,0.6046511627906976,-0.10465116279069764
0.9,1070,0,1,11327,11327,0,0.5499999999999999,0.5641025641025641,-0.014102564102564163
0.9,1076,0,1,11301,11301,0,0.4545454545454545,0.4444444444444445,0.01010101010101
0.9,1100,0,1,11311,11311,0,0.6829268292682926,0.5945945945945946,0.088332234673698
0.9,1140,0,1,11314,11314,0,0.588235294117647,0.5555555555555556,0.03267973856209139
0.9,1176,0,1,11322,11322,0,0.6666666666666665,0.6486486486486486,0.018018018018017945
0.9,1445,0,1,11345,11345,0,0.787878787878788,0.8080808080808081,-0.02020202020202011
0.9,1457,0,1,11320,11320,0,0.8118811881188118,0.8316831683168315,-0.01980198019801971
0.9,1468,0,1,11303,11303,0,0.816326530612245,0.8118811881188118,0.004445342493433202
0.9,1576,0,1,11300,11300,0,0.8131868131868132,0.7692307692307693,0.04395604395604391
0.9,1784,0,1,11347,11347,0,0.8571428571428571,0.8571428571428571,0.0
0.9,1825,0,1,11334,11334,0,0.904109589041096,0.904109589041096,0.0
0.9,1840,0,1,11315,11315,0,0.8266666666666667,0.8266666666666667,0.0
0.9,1907,0,1,11269,11269,0,0.7749999999999999,0.810126582278481,-0.03512658227848109
0.9,296,0,2,11280,11280,0,0.9166666666666666,0.9166666666666666,0.0
0.9,531,0,2,11319,11319,0,0.7692307692307692,0.8571428571428571,-0.08791208791208793
0.9,692,0,2,11309,11309,0,0.689655172413793,0.75,-0.06034482758620696
0.9,798,0,2,11334,11334,0,0.5405405405405405,0.5263157894736842,0.014224751066856278
0.9,955,0,2,11326,11326,0,0.4736842105263157,0.4736842105263157,0.0
0.9,1093,0,2,11318,11318,0,0.6666666666666666,0.6666666666666666,0.0
0.9,1226,0,2,11357,11357,0,0.5128205128205129,0.5945945945945946,-0.08177408177408174
0.9,1376,0,2,11310,11310,0,0.7912087912087913,0.7912087912087913,0.0
0.9,1401,0,2,11327,11327,0,0.75,0.7659574468085107,-0.015957446808510745
0.9,1414,0,2,11286,11286,0,0.7676767676767676,0.7676767676767676,0.0
0.9,1702,0,2,11306,11306,0,0.8767123287671232,0.8888888888888888,-0.0121765601217656
0.9,1782,0,2,11280,11280,0,0.8285714285714286,0.8529411764705882,-0.024369747899159577
0.9,1895,0,2,11330,11330,0,0.875,0.888888888888889,-0.01388888888888895
0.9,1965,0,2,11305,11305,0,0.8674698795180723,0.8536585365853658,0.013811342932706472
0.9,154,0,3,11330,11330,0,0.9130434782608696,0.9130434782608696,0.0
0.9,193,0,3,11315,11315,0,0.8571428571428572,0.8571428571428572,0.0
0.9,266,0,3,11322,11322,0,0.7368421052631579,0.7368421052631579,0.0
0.9,321,0,3,11316,11316,0,0.96,0.9230769230769232,0.036923076923076725
0.9,460,0,3,11326,11326,0,0.9333333333333332,1.0,-0.06666666666666676
0.9,543,0,3,11314,11314,0,0.7692307692307692,0.8333333333333334,-0.06410256410256421
0.9,584,0,3,11295,11295,0,0.8571428571428571,0.8571428571428571,0.0
0.9,759,0,3,11317,11317,0,0.5806451612903226,0.5517241379310346,0.028921023359288034
0.9,887,0,3,11307,11307,0,0.6818181818181818,0.5714285714285715,0.11038961038961026
0.9,1309,0,3,11265,11265,0,0.7333333333333334,0.7333333333333334,0.0
0.9,1608,0,3,11319,11319,0,0.8333333333333334,0.8292682926829269,0.004065040650406471
0.9,1633,0,3,11275,11275,0,0.9,0.9113924050632912,-0.0113924050632912
0.9,1647,0,3,11278,11278,0,0.810126582278481,0.8051948051948051,0.00493177708367587
0.9,1669,0,3,11305,11305,0,0.8648648648648648,0.8918918918918919,-0.027027027027027084
0.9,1687,0,3,11304,11304,0,0.8732394366197184,0.861111111111111,0.012128325508607318
0.9,35,1,2,11310,11310,0,0.7804878048780488,0.7804878048780488,0.0
0.9,226,1,2,11310,11310,0,0.9090909090909092,0.9090909090909092,0.0
0.9,476,1,2,11293,11293,0,0.8333333333333334,0.7692307692307692,0.06410256410256421
0.9,610,1,2,11308,11308,0,0.6153846153846154,0.6666666666666667,-0.05128205128205132
0.9,893,1,2,11336,11336,0,0.5777777777777778,0.5531914893617021,0.024586288416075686
0.9,1587,1,2,11286,11286,0,0.8505747126436781,0.8604651162790699,-0.009890403635391731
0.9,41,1,3,11366,11366,0,0.8,0.8,0.0
0.9,156,1,3,11299,11299,0,0.9787234042553192,0.9090909090909092,0.06963249516441006
0.9,298,1,3,11308,11308,0,0.8799999999999999,0.8799999999999999,0.0
0.9,329,1,3,11320,11320,0,0.9230769230769232,0.9230769230769232,0.0
0.9,360,1,3,11313,11313,0,0.9565217391304348,0.9565217391304348,0.0
0.9,370,1,3,11284,11284,0,0.9565217391304348,0.9565217391304348,0.0
0.9,388,1,3,11321,11321,0,0.8799999999999999,0.888888888888889,-0.008888888888889057
0.9,684,1,3,11318,11318,0,0.8648648648648649,0.8648648648648649,0.0
0.9,1308,1,3,11303,11303,0,0.7555555555555556,0.7692307692307692,-0.013675213675213516
0.9,1473,1,3,11310,11310,0,0.8118811881188118,0.8118811881188118,0.0
0.9,1541,1,3,11308,11308,0,0.8,0.7777777777777778,0.022222222222222254
0.9,1602,1,3,11296,11296,0,0.8395061728395061,0.8641975308641976,-0.024691358024691468
0.9,1703,1,3,11317,11317,0,0.8533333333333334,0.8767123287671232,-0.02337899543378985
0.9,1863,1,3,11325,11325,0,0.8732394366197184,0.888888888888889,-0.015649452269170583
0.9,64,2,3,11320,11320,0,0.9019607843137256,0.9019607843137256,0.0
0.9,253,2,3,11321,11321,0,0.88,0.88,0.0
0.9,255,2,3,11338,11338,0,0.923076923076923,0.88,0.04307692307692301
0.9,279,2,3,11305,11305,0,0.9090909090909092,0.9090909090909092,0.0
0.9,497,2,3,11322,11322,0,0.7692307692307692,0.7692307692307692,0.0
0.9,583,2,3,11315,11315,0,0.8571428571428571,0.8571428571428571,0.0
0.9,605,2,3,11335,11335,0,0.625,0.6666666666666667,-0.04166666666666674
0.9,735,2,3,11326,11326,0,0.7999999999999999,0.7999999999999999,0.0
0.9,828,2,3,11303,11303,0,0.6,0.5581395348837208,0.041860465116279166
0.9,1170,2,3,11323,11323,0,0.6842105263157895,0.6666666666666665,0.017543859649122973
0.9,1323,2,3,11261,11261,0,0.7551020408163266,0.7916666666666667,-0.03656462585034015
0.9,1366,2,3,11320,11320,0,0.7692307692307692,0.7692307692307692,0.0
0.9,1522,2,3,11262,11262,0,0.8817204301075269,0.8222222222222223,0.05949820788530458
0.9,1614,2,3,11325,11325,0,0.7848101265822786,0.7848101265822786,0.0
0.9,1663,2,3,11329,11329,0,0.8857142857142858,0.8857142857142858,0.0
0.9,1880,2,3,11307,11307,0,0.8947368421052632,0.8918918918918918,0.002844950213371389
0.9,1964,2,3,11332,11332,0,0.9,0.8888888888888891,0.01111111111111096
