split,budget,channel,snr_db,policy,f1,payload_msym,n_frames,bler_F,lambda_star,rho_E,rho_L,rho_F
culver,0.1,rayleigh,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,8.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,8.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,8.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,8.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,8.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,10.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,10.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,10.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,10.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,10.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,12.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,12.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,12.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,12.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,12.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,14.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,14.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,14.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,14.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,14.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,16.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,16.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,16.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,16.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,16.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,18.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,18.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,18.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,18.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,18.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,20.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,20.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,20.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,20.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,20.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.2,awgn,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,awgn,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,awgn,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,awgn,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,awgn,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,awgn,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,awgn,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,awgn,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,awgn,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,awgn,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,awgn,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,awgn,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,awgn,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,awgn,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,awgn,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,awgn,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,awgn,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,awgn,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.4024,0.02,,,
culver,0.2,awgn,8.0,fixed_F,0.8179019836043636,0.99,550,0.4024,0.02,,,
culver,0.2,awgn,8.0,feature_ceiling,0.9059019533667091,0.99,550,0.4024,0.02,,,
culver,0.2,awgn,8.0,oracle_masked,0.8526393657309091,0.2804290909090909,550,0.4024,0.02,0.0,0.7345454545454545,0.26545454545454544
culver,0.2,awgn,8.0,oracle_lambda,0.8514274038152726,0.15511636363636364,550,0.4024,0.02,0.025454545454545455,0.8381818181818181,0.13636363636363635
culver,0.2,awgn,8.0,catosg,0.8466425654545454,0.023999999999999997,550,0.4024,0.02,0.0,1.0,0.0
culver,0.2,awgn,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,10.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,10.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,10.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,10.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,10.0,catosg,0.8579955036363636,0.17856000000000002,550,0.0,0.02,0.0,0.84,0.16
culver,0.2,awgn,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,12.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,12.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,12.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,12.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,12.0,catosg,0.8580898654545455,0.18207272727272727,550,0.0,0.02,0.0,0.8363636363636363,0.16363636363636364
culver,0.2,awgn,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,14.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,14.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,14.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,14.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,14.0,catosg,0.8580898654545455,0.18207272727272727,550,0.0,0.02,0.0,0.8363636363636363,0.16363636363636364
culver,0.2,awgn,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,16.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,16.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,16.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,16.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,16.0,catosg,0.8580898654545455,0.18207272727272727,550,0.0,0.02,0.0,0.8363636363636363,0.16363636363636364
culver,0.2,awgn,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,18.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,18.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,18.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,18.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,18.0,catosg,0.8579388272727273,0.17856000000000002,550,0.0,0.02,0.0,0.84,0.16
culver,0.2,awgn,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.02,,,
culver,0.2,awgn,20.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.02,,,
culver,0.2,awgn,20.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.02,,,
culver,0.2,awgn,20.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.02,0.0,0.1618181818181818,0.8381818181818181
culver,0.2,awgn,20.0,oracle_lambda,0.9076116327272726,0.7598290909090909,550,0.0,0.02,0.0036363636363636364,0.23454545454545456,0.7618181818181818
culver,0.2,awgn,20.0,catosg,0.8579388272727273,0.17856000000000002,550,0.0,0.02,0.0,0.84,0.16
culver,0.2,rayleigh,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,8.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,8.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,8.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,8.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,8.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,10.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,10.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,10.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,10.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,10.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,12.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,12.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,12.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,12.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,12.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,14.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,14.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,14.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,14.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,14.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,16.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,16.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,16.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,16.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,16.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,18.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,18.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,18.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,18.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,18.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.2,rayleigh,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.02,,,
culver,0.2,rayleigh,20.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,20.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.02,,,
culver,0.2,rayleigh,20.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,20.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.02,0.13272727272727272,0.8672727272727273,0.0
culver,0.2,rayleigh,20.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.02,0.0,1.0,0.0
culver,0.3,awgn,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,awgn,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,awgn,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,awgn,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,awgn,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,awgn,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,awgn,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,awgn,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,awgn,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,awgn,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,awgn,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,awgn,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,awgn,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,awgn,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,awgn,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,awgn,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,awgn,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,awgn,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.4024,0.0,,,
culver,0.3,awgn,8.0,fixed_F,0.8179019836043636,0.99,550,0.4024,0.0,,,
culver,0.3,awgn,8.0,feature_ceiling,0.9059019533667091,0.99,550,0.4024,0.0,,,
culver,0.3,awgn,8.0,oracle_masked,0.8526393657309091,0.2804290909090909,550,0.4024,0.0,0.0,0.7345454545454545,0.26545454545454544
culver,0.3,awgn,8.0,oracle_lambda,0.8526393657309091,0.2804290909090909,550,0.4024,0.0,0.0,0.7345454545454545,0.26545454545454544
culver,0.3,awgn,8.0,catosg,0.8464040583476363,0.039807272727272726,550,0.4024,0.0,0.0,0.9836363636363636,0.016363636363636365
culver,0.3,awgn,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,10.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,10.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,10.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,10.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,10.0,catosg,0.8922679272727273,0.5754981818181818,550,0.0,0.0,0.0,0.4290909090909091,0.5709090909090909
culver,0.3,awgn,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,12.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,12.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,12.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,12.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,12.0,catosg,0.8926790454545455,0.5860363636363636,550,0.0,0.0,0.0,0.41818181818181815,0.5818181818181818
culver,0.3,awgn,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,14.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,14.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,14.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,14.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,14.0,catosg,0.8933776836363636,0.6000872727272727,550,0.0,0.0,0.0,0.4036363636363636,0.5963636363636363
