realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
118,0.9068057931105368,0.9132461292911237,0.9090387785320063,0.023612121212121216,0.1501666666666667,0.30111515151515156,-0.006440336180586925,-0.12655454545454548,-0.0022329854214695466,-0.27750303030303036
119,0.9067491355400821,0.9129951713555363,0.9088594426754324,0.023636363636363643,0.15553333333333333,0.31282424242424245,-0.006246035815454243,-0.13189696969696968,-0.00211030713535032,-0.2891878787878788
120,0.906830227305613,0.9135507952088013,0.9091377970731387,0.02362424242424243,0.15996060606060608,0.3147757575757576,-0.0067205679031883125,-0.13633636363636364,-0.0023075697675256635,-0.29115151515151516
121,0.9067900383305617,0.9132114261616752,0.909028138725393,0.02362424242424243,0.15843636363636368,0.30501818181818185,-0.0064213878311134565,-0.13481212121212124,-0.0022381003948312994,-0.2813939393939394
122,0.9067411239451062,0.9125130307776417,0.9082364896300297,0.023600000000000003,0.14577575757575756,0.2977,-0.005771906832535478,-0.12217575757575755,-0.0014953656849234775,-0.2741
123,0.9067566166781175,0.9129448849649775,0.9085052793939332,0.02362424242424243,0.14871515151515152,0.30892121212121215,-0.0061882682868600325,-0.12509090909090909,-0.001748662715815752,-0.2852969696969697
124,0.9068257136871751,0.9123233909254999,0.9079583023683369,0.023660606060606063,0.14632424242424244,0.3108727272727273,-0.005497677238324727,-0.12266363636363638,-0.001132588681161728,-0.28721212121212125
125,0.9067971375642334,0.913563432583237,0.9094968510612661,0.023636363636363643,0.15993636363636363,0.3118484848484849,-0.00676629501900361,-0.13629999999999998,-0.0026997134970326853,-0.28821212121212125
126,0.9067503323022679,0.9128096469707051,0.908368761264194,0.023600000000000003,0.15361818181818182,0.2981878787878788,-0.006059314668437232,-0.1300181818181818,-0.0016184289619260994,-0.27458787878787877
127,0.9068080249822065,0.9136299636083492,0.908954456581681,0.023587878787878793,0.16724242424242425,0.3274606060606061,-0.006821938626142776,-0.14365454545454545,-0.0021464315994744743,-0.30387272727272735
128,0.9068760926302619,0.9135917708221744,0.9093646943942841,0.023612121212121216,0.16921818181818182,0.3264848484848485,-0.006715678191912433,-0.1456060606060606,-0.0024886017640222136,-0.3028727272727273
129,0.9067978406212557,0.9130644522658351,0.9084103323413584,0.023600000000000003,0.15506969696969697,0.31526363636363636,-0.006266611644579423,-0.13146969696969696,-0.0016124917201026934,-0.29166363636363635
130,0.9068227931305831,0.9132209476465628,0.9084078055965585,0.023648484848484853,0.16481515151515153,0.3201424242424243,-0.006398154515979693,-0.14116666666666666,-0.0015850124659754217,-0.2964939393939394
131,0.9068004299912308,0.9133335772145184,0.9092406808128688,0.023636363636363643,0.15650909090909093,0.30453030303030304,-0.006533147223287572,-0.13287272727272728,-0.0024402508216380125,-0.2808939393939394
132,0.9067966561766323,0.9136117862787293,0.9094653183943407,0.02413636363636364,0.16677878787878786,0.31965454545454547,-0.006815130102097,-0.1426424242424242,-0.0026686622177084507,-0.29551818181818185
133,0.9067558137992775,0.9131794139292186,0.9084297778563404,0.023612121212121216,0.16382727272727274,0.32209393939393943,-0.006423600129941143,-0.14021515151515151,-0.0016739640570628822,-0.29848181818181824
134,0.9067935090713142,0.9125877403826135,0.9080474530453847,0.023660606060606063,0.14821515151515152,0.3030666666666667,-0.005794231311299303,-0.12455454545454546,-0.001253943974070526,-0.27940606060606066
135,0.9067960778510876,0.9137997237316552,0.9092312691463866,0.023660606060606063,0.1662787878787879,0.32502121212121216,-0.007003645880567566,-0.1426181818181818,-0.0024351912952990107,-0.3013606060606061
