sample_id,late_num_pred,late_num_gt,late_tp,late_fp,late_fn,late_precision,late_recall,late_f1,late_payload_Mbit,early_num_pred,early_num_gt,early_tp,early_fp,early_fn,early_precision,early_recall,early_f1,early_payload_Mbit,intermediate_num_pred,intermediate_num_gt,intermediate_tp,intermediate_fp,intermediate_fn,intermediate_precision,intermediate_recall,intermediate_f1,intermediate_payload_Mbit,compressed_num_pred,compressed_num_gt,compressed_tp,compressed_fp,compressed_fn,compressed_precision,compressed_recall,compressed_f1,compressed_payload_Mbit,late_f1_gain_over_late,late_gain_per_extra_Mbit,early_f1_gain_over_late,early_gain_per_extra_Mbit,intermediate_f1_gain_over_late,intermediate_gain_per_extra_Mbit,compressed_f1_gain_over_late,compressed_gain_per_extra_Mbit,best_method_by_f1,best_level_by_f1,best_f1,best_payload_Mbit,num_cavs,cav_keys,ego_num_objects,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,pcd_num_points,pcd_mean_range,pcd_max_range,pcd_std_range,pcd_near_20m,pcd_mid_20_50m,pcd_far_50_80m,pcd_very_far_80m,pcd_front_points,pcd_back_points,pcd_left_points,pcd_right_points,pcd_front_far_30m,pcd_front_far_50m,pcd_density_0_20,pcd_density_20_50,pcd_density_50_80,est_snr_db,bler_16qam,effective_compressed_f1,channel_oracle
24,16,14,14,2,0,0.875,1.0,0.9333333333333332,0.024,17,14,13,4,1,0.7647058823529411,0.9285714285714286,0.8387096774193549,7.68,14,14,13,1,1,0.9285714285714286,0.9285714285714286,0.9285714285714286,126.8,14,14,13,1,1,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.98,0.0,,-0.0946236559139784,-0.0123594116920034,-0.0047619047619047,-3.756156340241643e-05,-0.0047619047619047,-0.0024345116369656,late,object_level,0.9333333333333332,0.024,4,ego|2158|2167|2176,13,54028,4,54028,11.596158027648926,73.50906372070312,9.32857608795166,47362,6194,472,0,26279,27749,27311,26717,2077,367,37.68948207359173,0.9388625881059044,0.0385236580201921,12.307702229625077,0.025,0.9053571428571429,late
25,16,14,14,2,0,0.875,1.0,0.9333333333333332,0.024,15,14,14,1,0,0.9333333333333332,1.0,0.9655172413793104,7.68,13,14,12,1,2,0.9230769230769232,0.8571428571428571,0.888888888888889,126.8,14,14,14,0,0,1.0,1.0,1.0,1.98,0.0,,0.032183908045977,0.0042037497447723,-0.0444444444444444,-0.0003505745917558,0.0666666666666666,0.0340831629175187,compressed,compressed_feature_level,1.0,1.98,4,ego|2158|2167|2176,13,54156,4,54156,11.652332305908203,73.03888702392578,9.41206169128418,47326,6337,493,0,26371,27785,27303,26853,2100,374,37.66083418383519,0.960537975593658,0.0402376343304125,7.673551085237669,0.8744836686071749,0.12551633139282514,late
26,14,15,14,0,1,1.0,0.9333333333333332,0.9655172413793104,0.024,16,15,14,2,1,0.875,0.9333333333333332,0.9032258064516128,7.68,14,15,11,3,4,0.7857142857142857,0.7333333333333333,0.7586206896551724,126.8,13,15,13,0,2,1.0,0.8666666666666667,0.9285714285714286,1.98,0.0,,-0.0622914349276975,-0.0081362898285916,-0.206896551724138,-0.0016319851685187,-0.0369458128078817,-0.0188884523557677,late,object_level,0.9655172413793104,0.024,4,ego|2158|2167|2176,13,54084,4,54084,11.679884910583496,76.78878021240234,9.425957679748535,47143,6444,497,0,26296,27788,27153,26931,2124,362,37.51520741090611,0.9767566221754034,0.0405641060085497,19.94419871578422,0.0,0.9285714285714286,late
27,17,16,16,1,0,0.9411764705882352,1.0,0.9696969696969696,0.024,19,16,15,4,1,0.7894736842105263,0.9375,0.8571428571428572,7.68,16,16,13,3,3,0.8125,0.8125,0.8125,126.8,15,16,14,1,2,0.9333333333333332,0.875,0.9032258064516128,1.98,0.0,,-0.1125541125541125,-0.0147014253597325,-0.1571969696969697,-0.0012399584282275,-0.0664711632453568,-0.0339832122931272,late,object_level,0.9696969696969696,0.024,4,ego|2158|2167|2176,14,53974,4,53974,11.753677368164062,75.43417358398438,9.494799613952637,46817,6653,504,0,26340,27634,27099,26875,2138,337,37.25578485366632,1.0084360346575043,0.0411354314452898,19.6167067755246,0.0,0.9032258064516128,late
28,16,17,15,1,2,0.9375,0.8823529411764706,0.9090909090909092,0.024,17,17,15,2,2,0.8823529411764706,0.8823529411764706,0.8823529411764706,7.68,15,17,12,3,5,0.8,0.7058823529411765,0.7500000000000001,126.8,14,17,14,0,3,1.0,0.8235294117647058,0.9032258064516128,1.98,0.0,,-0.0267379679144385,-0.0034924200515201,-0.1590909090909089,-0.0012548976863989,-0.0058651026392961,-0.0029985187317465,late,object_level,0.9090909090909092,0.024,4,ego|2158|2167|2176,15,53931,4,53931,11.799063682556152,80.07109832763672,9.440336227416992,46334,7137,459,1,26406,27525,27094,26837,2070,307,36.87142566609939,1.0817988846160544,0.0374626250662461,13.710839689613895,0.025,0.8806451612903224,late
29,18,17,17,1,0,0.9444444444444444,1.0,0.9714285714285714,0.024,17,17,16,1,1,0.9411764705882352,0.9411764705882352,0.9411764705882352,7.68,15,17,13,2,4,0.8666666666666667,0.7647058823529411,0.8125,126.8,15,17,14,1,3,0.9333333333333332,0.8235294117647058,0.8749999999999999,1.98,0.0,,-0.0302521008403361,-0.0039514238297199,-0.1589285714285714,-0.0012536171785556,-0.0964285714285715,-0.0492988606485539,late,object_level,0.9714285714285714,0.024,4,ego|2158|2167|2176,15,53947,4,53947,11.835016250610352,79.97036743164062,9.485647201538086,46193,7295,459,0,26576,27371,26912,27035,1997,301,36.75922143121961,1.1057479141479776,0.0374626250662461,13.009185525356326,0.025,0.8531249999999999,late
30,21,18,18,3,0,0.8571428571428571,1.0,0.923076923076923,0.024,20,18,18,2,0,0.9,1.0,0.9473684210526316,7.68,17,18,13,4,5,0.7647058823529411,0.7222222222222222,0.7428571428571428,126.8,16,18,16,0,2,1.0,0.8888888888888888,0.9411764705882352,1.98,0.0,,0.0242914979757086,0.0031728706864823,-0.1802197802197802,-0.0014215607072299,0.0180995475113122,0.0092533473984214,early,raw_level,0.9473684210526316,7.68,4,ego|2158|2167|2176,16,53915,4,53915,11.88860034942627,80.15634155273438,9.533709526062012,46037,7403,474,1,26589,27326,26914,27001,1958,303,36.63508057560793,1.1221181368660011,0.0386868938592607,13.768934611418802,0.025,0.9176470588235293,late
31,20,18,18,2,0,0.9,1.0,0.9473684210526316,0.024,19,18,18,1,0,0.9473684210526316,1.0,0.972972972972973,7.68,17,18,15,2,3,0.8823529411764706,0.8333333333333334,0.8571428571428571,126.8,16,18,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,1.98,0.0,,0.0256045519203413,0.0033443772100759,-0.0902255639097745,-0.0007116927802563,-0.065015479876161,-0.0332389978916978,early,raw_level,0.972972972972973,7.68,4,ego|2158|2167|2176,15,53844,4,53844,11.899215698242188,72.81112670898438,9.596738815307615,46036,7325,483,0,26542,27302,26730,27114,1971,298,36.63428480089247,1.1102951982363176,0.0394214551350694,7.778428479582075,0.8666178640313443,0.11769011997234323,late
32,22,18,18,4,0,0.8181818181818182,1.0,0.9,0.024,19,18,18,1,0,0.9473684210526316,1.0,0.972972972972973,7.68,16,18,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,126.8,16,18,16,0,2,1.0,0.8888888888888888,0.9411764705882352,1.98,0.0,,0.072972972972973,0.0095314750487164,-0.0176470588235294,-0.0001391987349618,0.0411764705882352,0.0210513653314086,early,raw_level,0.972972972972973,7.68,4,ego|2158|2167|2176,16,53882,4,53882,11.920086860656738,75.2243423461914,9.587575912475586,46087,7326,469,0,26628,27254,26738,27144,1890,280,36.6748693113809,1.1104467743725954,0.0382788042615891,2.7019301004482243,1.0,0.0,late
33,18,18,18,0,0,1.0,1.0,1.0,0.024,20,18,17,3,1,0.85,0.9444444444444444,0.8947368421052632,7.68,16,18,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,126.8,16,18,16,0,2,1.0,0.8888888888888888,0.9411764705882352,1.98,0.0,,-0.1052631578947368,-0.0137491063080899,-0.1176470588235294,-0.0009279915664126,-0.0588235294117647,-0.0300733790448694,late,object_level,1.0,0.024,4,ego|2158|2167|2176,17,53957,4,53957,11.956608772277832,75.24783325195312,9.632356643676758,46221,7275,461,0,26644,27313,26727,27230,1857,264,36.78150312325247,1.1027163914224178,0.0376258609053147,14.429766803881634,0.019627914951479575,0.9227031388691956,late
34,20,19,19,1,0,0.95,1.0,0.9743589743589745,0.024,19,19,19,0,0,1.0,1.0,1.0,7.68,17,19,17,0,2,1.0,0.8947368421052632,0.9444444444444444,126.8,18,19,16,2,3,0.8888888888888888,0.8421052631578947,0.8648648648648649,1.98,0.0,,0.0256410256410256,0.0033491412801757,-0.0299145299145299,-0.000235963667528,-0.1094941094941094,-0.0559785835859455,early,raw_level,1.0,7.68,4,ego|2158|2167|2176,18,53943,4,53943,11.999088287353516,76.31514739990234,9.725733757019045,46252,7202,489,0,26562,27381,26711,27232,1852,267,36.80617213943172,1.091651333474124,0.0399111626522752,10.507086449514517,0.304921290716028,0.6011491539753272,late
35,21,20,19,2,1,0.9047619047619048,0.95,0.9268292682926828,0.024,23,20,20,3,0,0.8695652173913043,1.0,0.9302325581395348,7.68,19,20,17,2,3,0.8947368421052632,0.85,0.8717948717948718,126.8,20,20,18,2,2,0.9,0.9,0.9,1.98,0.0,,0.003403289846852,0.0004445258420653,-0.055034396497811,-0.0004341073744069,-0.0268292682926828,-0.0137163948326599,early,raw_level,0.9302325581395348,7.68,4,ego|2158|2167|2176,19,54056,4,54056,12.056058883666992,77.17655181884766,9.77973175048828,46268,7302,486,0,26705,27351,26699,27357,1873,252,36.81890453487907,1.1068089471019236,0.0396663088936723,6.204837511179113,0.9846371866615665,0.013826532004590131,late
36,22,23,21,1,2,0.9545454545454546,0.9130434782608696,0.9333333333333332,0.024,23,23,22,1,1,0.9565217391304348,0.9565217391304348,0.9565217391304348,7.68,20,23,19,1,4,0.95,0.8260869565217391,0.8837209302325583,126.8,20,23,19,1,4,0.95,0.8260869565217391,0.8837209302325583,1.98,0.0,,0.0231884057971015,0.003028788635985,-0.0496124031007749,-0.0003913390791693,-0.0496124031007749,-0.0253642142641998,early,raw_level,0.9565217391304348,7.68,4,ego|2158|2167|2176,20,54123,4,54123,12.072160720825195,78.48091888427734,9.828425407409668,46337,7308,478,0,26535,27588,26711,27412,1854,243,36.87381299024577,1.1077184039195915,0.0390133655373979,9.716707176635781,0.4637408852569493,0.4739034037264169,late
37,24,25,23,1,2,0.9583333333333334,0.92,0.9387755102040816,0.024,25,25,24,1,1,0.96,0.96,0.96,7.68,22,25,21,1,4,0.9545454545454546,0.84,0.8936170212765958,126.8,23,25,17,6,8,0.7391304347826086,0.68,0.7083333333333334,1.98,0.0,,0.0212244897959182,0.0027722687821209,-0.0451584889274858,-0.0003562069234514,-0.2304421768707483,-0.1178129738603007,early,raw_level,0.96,7.68,4,ego|2158|2167|2176,22,54039,4,54039,12.128050804138184,78.74559020996094,9.900877952575684,46200,7367,472,0,26590,27449,26649,27390,1848,239,36.76479185422782,1.1166613959599934,0.0385236580201921,17.789756686980006,0.0,0.7083333333333334,late
38,22,25,22,0,3,1.0,0.88,0.9361702127659576,0.024,28,25,21,7,4,0.75,0.84,0.7924528301886793,7.68,21,25,19,2,6,0.9047619047619048,0.76,0.8260869565217391,126.8,21,25,21,0,4,1.0,0.84,0.9130434782608696,1.98,0.0,,-0.1437173825772781,-0.0187718629280666,-0.1100832562442183,-0.0008683288338819,-0.0231267345050878,-0.0118234838983066,late,object_level,0.9361702127659576,0.024,4,ego|2158|2167|2176,22,54070,4,54070,12.093704223632812,78.76693725585938,9.903810501098633,46331,7250,489,0,26622,27448,26616,27454,1781,248,36.869038341953015,1.098926988015468,0.0399111626522752,18.680870319124992,0.0,0.9130434782608696,late
39,22,25,21,1,4,0.9545454545454546,0.84,0.8936170212765958,0.024,25,25,22,3,3,0.88,0.88,0.88,7.68,21,25,19,2,6,0.9047619047619048,0.76,0.8260869565217391,126.8,21,25,20,1,5,0.9523809523809524,0.8,0.8695652173913043,1.98,0.0,,-0.0136170212765958,-0.0017786077947486,-0.0675300647548566,-0.0005326723098603,-0.0240518038852914,-0.012296423254239,late,object_level,0.8936170212765958,0.024,4,ego|2158|2167|2176,23,54136,4,54136,12.124305725097656,78.78246307373047,9.955810546875,46390,7251,495,0,26570,27566,26632,27504,1712,234,36.91598905016512,1.0990785641517458,0.0404008701694811,7.155903934181405,0.9133072049363946,0.07538503918574381,late
40,24,26,23,1,3,0.9583333333333334,0.8846153846153846,0.92,0.024,28,26,22,6,4,0.7857142857142857,0.8461538461538461,0.8148148148148148,7.68,25,26,21,4,5,0.84,0.8076923076923077,0.8235294117647058,126.8,23,26,21,2,5,0.9130434782608696,0.8076923076923077,0.8571428571428572,1.98,0.0,,-0.1051851851851851,-0.0137389217848987,-0.096470588235294,-0.0007609530844583,-0.0628571428571427,-0.0321355536079461,late,object_level,0.92,0.024,4,ego|2158|2167|2176,23,53962,4,53962,12.119308471679688,79.53721618652344,9.99440097808838,46296,7142,524,0,26516,27446,26438,27524,1697,243,36.84118622691193,1.0825567652974444,0.0427677898359759,11.430596614595219,0.13176313476339652,0.7442030273456601,late
41,25,26,23,2,3,0.92,0.8846153846153846,0.9019607843137256,0.024,27,26,22,5,4,0.8148148148148148,0.8461538461538461,0.830188679245283,7.68,24,26,22,2,4,0.9166666666666666,0.8461538461538461,0.8799999999999999,126.8,26,26,24,2,2,0.9230769230769232,0.9230769230769232,0.9230769230769232,1.98,0.0,,-0.0717721050684426,-0.0093746218741435,-0.0219607843137257,-0.000173225092397,0.0211161387631975,0.0107955719648249,compressed,compressed_feature_level,0.9230769230769232,1.98,4,ego|2158|2167|2176,23,53945,4,53945,12.074265480041504,79.31233215332031,9.996227264404297,46403,7000,542,0,26339,27606,26505,27440,1594,239,36.9263341214661,1.0610329539459689,0.0442369123875934,6.437387821518843,0.9671959133860868,0.03028069533591989,late
42,26,28,22,4,6,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.024,27,28,24,3,4,0.8888888888888888,0.8571428571428571,0.8727272727272727,7.68,26,28,23,3,5,0.8846153846153846,0.8214285714285714,0.8518518518518519,126.8,24,28,23,1,5,0.9583333333333334,0.8214285714285714,0.8846153846153847,1.98,0.0,,0.0579124579124579,0.0075643231338111,0.037037037037037,0.0002921454931299,0.0698005698005699,0.0356853628837269,compressed,compressed_feature_level,0.8846153846153847,1.98,4,ego|2158|2167|2176,25,54078,4,54078,12.074512481689451,78.10057830810547,10.004453659057615,46598,6909,571,0,26426,27652,26453,27625,1522,236,37.08151019098069,1.0472395255446714,0.0466038320540883,11.886000603993935,0.04637488675113721,0.8435914463355325,compressed
43,27,28,25,2,3,0.925925925925926,0.8928571428571429,0.9090909090909092,0.024,29,28,24,5,4,0.8275862068965517,0.8571428571428571,0.8421052631578947,7.68,27,28,27,0,1,1.0,0.9642857142857144,0.9818181818181818,126.8,24,28,23,1,5,0.9583333333333334,0.8214285714285714,0.8846153846153847,1.98,0.0,,-0.0669856459330143,-0.0087494312869663,0.0727272727272727,0.0005736675137823,-0.0244755244755243,-0.0125130493228652,intermediate,feature_level,0.9818181818181818,126.8,4,ego|2158|2167|2176,26,54068,4,54068,12.036222457885742,76.89097595214844,9.962839126586914,46755,6738,575,0,26460,27608,26418,27650,1402,222,37.20644682130783,1.021320006241134,0.0469303037322255,6.758224510142665,0.9431331617393001,0.05030527999984995,late
44,26,28,24,2,4,0.9230769230769232,0.8571428571428571,0.888888888888889,0.024,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,7.68,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,126.8,25,28,23,2,5,0.92,0.8214285714285714,0.8679245283018867,1.98,0.0,,0.0396825396825396,0.0051831948383672,0.0370370370370369,0.0002921454931299,-0.0209643605870022,-0.010717975760226,early,raw_level,0.9285714285714286,7.68,4,ego|2158|2167|2176,26,54109,4,54109,11.988301277160645,75.7737045288086,9.917881965637209,46992,6508,609,0,26413,27696,26452,27657,1257,225,37.395045428871725,0.9864574948971953,0.0497053129963919,7.832380010563225,0.8625714992077581,0.11927756672534201,late
45,26,28,23,3,5,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.024,29,28,28,1,0,0.9655172413793104,1.0,0.9824561403508772,7.68,27,28,25,2,3,0.925925925925926,0.8928571428571429,0.9090909090909092,126.8,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,1.98,0.0,,0.1306042884990252,0.0170590763452227,0.0572390572390572,0.0004514975802916,0.074074074074074,0.0378701810194652,early,raw_level,0.9824561403508772,7.68,4,ego|2158|2167|2176,27,54029,4,54029,11.952237129211426,80.4085693359375,9.91429042816162,46996,6415,617,1,26442,27587,26327,27702,1194,210,37.398228527733565,0.9723609142233416,0.0503582563526663,17.805487040095848,0.0,0.925925925925926,compressed
46,26,28,23,3,5,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.024,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,7.68,27,28,25,2,3,0.925925925925926,0.8928571428571429,0.9090909090909092,126.8,26,28,24,2,4,0.9230769230769232,0.8571428571428571,0.888888888888889,1.98,0.0,,0.0767195767195767,0.0100208433541766,0.0572390572390572,0.0004514975802916,0.037037037037037,0.0189350905097326,early,raw_level,0.9285714285714286,7.68,4,ego|2158|2167|2176,27,54012,4,54012,11.931403160095217,78.86720275878906,9.933696746826172,46991,6393,628,0,26364,27648,26266,27746,1137,203,37.39424965415627,0.9690262392252256,0.0512560534675437,4.543151870667595,1.0,0.0,late
47,27,28,25,2,3,0.925925925925926,0.8928571428571429,0.9090909090909092,0.024,27,28,25,2,3,0.925925925925926,0.8928571428571429,0.9090909090909092,7.68,27,28,26,1,2,0.9629629629629628,0.9285714285714286,0.9454545454545454,126.8,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,1.98,0.0,,0.0,0.0,0.0363636363636363,0.0002868337568911,0.0168350168350168,0.0086068593226057,intermediate,feature_level,0.9454545454545454,126.8,4,ego|2158|2167|2176,25,54005,4,54005,11.918087005615234,79.39544677734375,9.99077606201172,47001,6327,677,0,26454,27551,26201,27804,1133,224,37.40220740131086,0.959022214230878,0.0552553315247246,12.463742893720848,0.025,0.9027777777777779,late
48,26,28,24,2,4,0.9230769230769232,0.8571428571428571,0.888888888888889,0.024,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,26,28,24,2,4,0.9230769230769232,0.8571428571428571,0.888888888888889,1.98,0.0,,0.0753968253968253,0.0098480701928977,0.0753968253968253,0.0005947247538715,0.0,0.0,early,raw_level,0.9642857142857144,7.68,4,ego|2158|2167|2176,25,54159,4,54159,11.877059936523438,78.92633056640625,9.90559196472168,47215,6283,661,0,26573,27586,26319,27840,1062,194,37.57250319041919,0.9523528642346462,0.0539494448121758,1.6803068716476965,1.0,0.0,late
49,30,28,24,6,4,0.8,0.8571428571428571,0.8275862068965518,0.024,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,7.68,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,126.8,27,28,26,1,2,0.9629629629629628,0.9285714285714286,0.9454545454545454,1.98,0.0,,0.1009852216748767,0.0131903372093621,0.1009852216748767,0.000796564189396,0.1178683385579936,0.0602598867883402,compressed,compressed_feature_level,0.9454545454545454,1.98,4,ego|2158|2167|2176,26,53974,4,53974,11.831867218017578,77.2024154663086,9.903457641601562,47129,6151,694,0,26527,27447,26175,27799,1031,209,37.50406656488968,0.9323448142459508,0.0566428361568078,16.652882953067955,0.0,0.9454545454545454,compressed
50,30,28,25,5,3,0.8333333333333334,0.8928571428571429,0.8620689655172413,0.024,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.98,0.0,,0.1022167487684729,0.013351194980208,0.1022167487684729,0.0008062783868277,0.0665024630541872,0.033999214240382,early,raw_level,0.9642857142857144,7.68,4,ego|2158|2167|2176,26,53990,4,53990,11.746087074279783,79.94517517089844,9.840032577514648,47337,5925,728,0,26542,27448,26098,27892,976,222,37.66958770570525,0.8980886074471237,0.0594178454209742,15.741966149773667,0.003225423127829162,0.9255763928098729,compressed
51,29,28,24,5,4,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.024,27,28,26,1,2,0.9629629629629628,0.9285714285714286,0.9454545454545454,7.68,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,126.8,27,28,24,3,4,0.8888888888888888,0.8571428571428571,0.8727272727272727,1.98,0.0,,0.1033492822966507,0.0134991225570337,0.0864661654135339,0.0006820389144123,0.0306220095693779,0.0156554241152239,early,raw_level,0.9454545454545454,7.68,4,ego|2158|2167|2176,26,53926,4,53926,11.716512680053713,80.6558837890625,9.813591957092283,47243,5903,778,2,26492,27434,26078,27848,968,216,37.59478488245205,0.8947539324490078,0.0634987413976895,4.787388859859043,1.0,0.0,late
52,27,28,23,4,5,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.024,28,28,28,0,0,1.0,1.0,1.0,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,27,28,26,1,2,0.9629629629629628,0.9285714285714286,0.9454545454545454,1.98,0.0,,0.1636363636363635,0.0213736107153034,0.1279220779220778,0.0010090401804921,0.109090909090909,0.0557724484104851,early,raw_level,1.0,7.68,4,ego|2158|2167|2176,26,53677,4,53677,11.648777961730955,72.07012939453125,9.80101203918457,47211,5634,832,0,26360,27317,25919,27758,959,216,37.56932009155735,0.853979951790227,0.067906109052542,17.529684616214077,0.0,0.9454545454545454,compressed
53,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,0.024,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,7.68,28,28,28,0,0,1.0,1.0,1.0,126.8,26,28,26,0,2,1.0,0.9285714285714286,0.962962962962963,1.98,0.0,,0.0383597883597883,0.0050104216770883,0.074074074074074,0.0005842909862598,0.037037037037037,0.0189350905097326,intermediate,feature_level,1.0,126.8,4,ego|2158|2167|2176,26,53742,4,53742,11.648761749267578,73.5544204711914,9.870162963867188,47400,5445,897,0,26490,27252,25972,27770,1015,217,37.7197215127792,0.8253320620336858,0.0732112738222718,1.171360696103887,1.0,0.0,late
54,28,28,22,6,6,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.024,28,28,28,0,0,1.0,1.0,1.0,7.68,28,28,25,3,3,0.8928571428571429,0.8928571428571429,0.8928571428571429,126.8,25,28,24,1,4,0.96,0.8571428571428571,0.9056603773584904,1.98,0.0,,0.2142857142857143,0.0279892521271831,0.1071428571428572,0.0008451351765543,0.1199460916442046,0.0613221327424359,early,raw_level,1.0,7.68,4,ego|2158|2167|2176,26,53779,4,53779,11.61249542236328,73.55567932128906,9.870343208312988,47452,5396,931,0,26432,27347,25959,27820,1013,200,37.76110179798309,0.8179048313560641,0.0759862830864382,6.722341210913207,0.9458244091815095,0.049064686024293314,late
55,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,0.024,28,28,25,3,3,0.8928571428571429,0.8928571428571429,0.8928571428571429,7.68,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,126.8,27,28,26,1,2,0.9629629629629628,0.9285714285714286,0.9454545454545454,1.98,0.0,,-0.033068783068783,-0.0043193290319727,0.0026455026455026,2.0867535223564974e-05,0.0195286195286195,0.0099839568142226,compressed,compressed_feature_level,0.9454545454545454,1.98,4,ego|2158|2167|2176,25,53779,4,53779,11.617192268371582,73.57740020751953,9.95915985107422,47402,5396,981,0,26480,27299,25929,27850,1043,218,37.72131306221012,0.8179048313560641,0.0800671790631535,3.0055893378967813,1.0,0.0,late
56,25,28,23,2,5,0.92,0.8214285714285714,0.8679245283018867,0.024,28,28,24,4,4,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,26,28,26,0,2,1.0,0.9285714285714286,0.962962962962963,1.98,0.0,,-0.0107816711590296,-0.0014082642579714,0.0963611859838275,0.0007600901273413,0.0950384346610763,0.0485881567796913,intermediate,feature_level,0.9642857142857144,126.8,4,ego|2158|2167|2176,26,53737,4,53737,11.545156478881836,74.02953338623047,9.937419891357422,47440,5349,948,0,26472,27265,25841,27896,1064,211,37.751552501397576,0.8107807529509983,0.0773737877185214,9.00678733298574,0.6234728500782086,0.36258169992468803,late
57,26,28,24,2,4,0.9230769230769232,0.8571428571428571,0.888888888888889,0.024,30,28,24,6,4,0.8,0.8571428571428571,0.8275862068965518,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,1.98,0.0,,-0.0613026819923371,-0.0080071423709949,0.0753968253968253,0.0005947247538715,0.0753968253968253,0.0385464342519557,compressed,compressed_feature_level,0.9642857142857144,1.98,4,ego|2158|2167|2176,26,53777,4,53777,11.507696151733398,74.88034057617188,9.960965156555176,47510,5295,972,0,26443,27334,25790,27987,1057,225,37.80725673147974,0.8025956415919865,0.0793326177873447,15.926485405745884,0.000918932428176443,0.96339960087283,compressed
58,30,28,22,8,6,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.024,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,7.68,28,28,25,3,3,0.8928571428571429,0.8928571428571429,0.8928571428571429,126.8,26,28,25,1,3,0.9615384615384616,0.8928571428571429,0.925925925925926,1.98,0.0,,0.1699507389162562,0.0221983723767314,0.1342364532019705,0.0010588475200508,0.1673052362707535,0.0855343743715509,early,raw_level,0.9285714285714286,7.68,4,ego|2158|2167|2176,26,53699,4,53699,11.469244956970217,72.37478637695312,9.997885704040527,47463,5255,981,0,26492,27207,25773,27926,1045,221,37.76985531985314,0.7965325961408667,0.0800671790631535,4.612844179874949,1.0,0.0,late
59,30,28,22,8,6,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.024,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,7.68,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,126.8,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,1.98,0.0,,0.2056650246305419,0.026863247731262,0.2056650246305419,0.0016222709710871,0.2056650246305419,0.1051457181137739,compressed,compressed_feature_level,0.9642857142857144,1.98,4,ego|2158|2167|2176,26,53681,4,53681,11.431451797485352,72.95547485351562,9.998857498168944,47462,5266,953,0,26391,27290,25767,27914,1026,225,37.76905954513768,0.7981999336399247,0.0777818773161929,1.0404260212881922,1.0,0.0,late
60,25,28,24,1,4,0.96,0.8571428571428571,0.9056603773584904,0.024,28,28,26,2,2,0.9285714285714286,0.9285714285714286,0.9285714285714286,7.68,28,28,25,3,3,0.8928571428571429,0.8928571428571429,0.8928571428571429,126.8,28,28,27,1,1,0.9642857142857144,0.9642857142857144,0.9642857142857144,1.98,0.0,,0.0229110512129382,0.0029925615481894,-0.0128032345013474,-0.0001009909959404,0.0586253369272239,0.029972053643775,compressed,compressed_feature_level,0.9642857142857144,1.98,4,ego|2158|2167|2176,26,53771,4,53771,11.38119888305664,74.99575805664062,9.992403030395508,47617,5200,954,0,26478,27293,25698,28073,1020,226,37.8924046260339,0.788195908645577,0.0778634952357272,8.091036796430565,0.8295167208031229,0.16439459065413153,late
