frame,n_cav,has_collab,n_box_p0.0,f1_p0.0,n_box_p0.001,f1_p0.001,lost_elem_frac_p0.001,lost_cw_p0.001,n_box_p0.01,f1_p0.01,lost_elem_frac_p0.01,lost_cw_p0.01,n_box_p0.05,f1_p0.05,lost_elem_frac_p0.05,lost_cw_p0.05,n_box_p0.1,f1_p0.1,lost_elem_frac_p0.1,lost_cw_p0.1,n_box_p0.25,f1_p0.25,lost_elem_frac_p0.25,lost_cw_p0.25,n_box_p0.5,f1_p0.5,lost_elem_frac_p0.5,lost_cw_p0.5
462,2,1,8,1.0,8,1.0,0.001193,15,8,1.0,0.009522,119,8,1.0,0.051032,635,8,1.0,0.093355,1163,8,1.0,0.248222,3098,8,1.0,0.49938,6260
463,2,1,8,1.0,8,1.0,0.001364,16,8,1.0,0.009608,120,8,1.0,0.050476,637,8,1.0,0.100744,1259,8,1.0,0.253496,3172,8,1.0,0.504475,6315
464,2,1,8,1.0,8,1.0,0.001077,13,8,1.0,0.010557,130,8,1.0,0.048275,615,8,1.0,0.102342,1266,8,0.875,0.247531,3096,9,0.9411764705882353,0.500262,6276
465,2,1,8,1.0,8,1.0,0.000992,12,8,1.0,0.010916,134,8,1.0,0.049916,622,8,1.0,0.10284,1285,10,0.888888888888889,0.251395,3142,8,1.0,0.498117,6228
466,2,1,8,1.0,8,1.0,0.000915,12,8,1.0,0.00929,118,8,1.0,0.051412,636,8,1.0,0.101243,1263,8,1.0,0.251384,3141,8,1.0,0.504683,6322
467,2,1,8,1.0,8,1.0,0.001077,13,8,1.0,0.011676,146,8,1.0,0.051004,630,8,1.0,0.099535,1236,8,1.0,0.25839,3231,8,0.875,0.502334,6286
468,2,1,8,1.0,8,1.0,0.001278,15,8,1.0,0.010511,131,8,1.0,0.052366,652,8,1.0,0.1011,1266,8,1.0,0.258037,3221,6,0.8571428571428571,0.508586,6365
469,2,1,8,1.0,8,1.0,0.000597,7,8,1.0,0.010248,127,8,1.0,0.051092,642,8,0.875,0.102783,1274,8,1.0,0.257171,3215,7,0.9333333333333333,0.500862,6267
470,2,1,8,1.0,8,1.0,0.00096,12,8,1.0,0.009375,116,8,1.0,0.05119,635,8,1.0,0.097408,1222,8,1.0,0.247581,3092,8,0.875,0.495399,6195
471,2,1,8,1.0,8,1.0,0.000969,12,8,1.0,0.00946,120,8,1.0,0.053853,675,8,1.0,0.101008,1269,8,1.0,0.258973,3229,8,1.0,0.500958,6286
472,2,1,8,1.0,8,1.0,0.000992,12,8,1.0,0.01056,135,8,1.0,0.053075,660,7,0.9333333333333333,0.106061,1315,8,1.0,0.247762,3097,8,0.875,0.494164,6189
473,2,1,8,0.9333333333333333,8,0.9333333333333333,0.000798,10,8,0.9333333333333333,0.010413,125,8,0.9333333333333333,0.050421,623,7,1.0,0.102451,1286,8,0.9333333333333333,0.255866,3192,8,0.9333333333333333,0.506753,6349
474,2,1,8,0.9333333333333333,8,0.9333333333333333,0.000906,12,8,0.9333333333333333,0.009483,116,7,1.0,0.051548,635,8,0.9333333333333333,0.100122,1248,8,0.9333333333333333,0.248703,3114,7,1.0,0.500371,6247
475,2,1,7,1.0,7,1.0,0.001085,14,7,1.0,0.010304,128,7,1.0,0.050664,632,7,1.0,0.101645,1260,7,1.0,0.254445,3177,7,0.8571428571428571,0.506738,6339
476,2,1,7,0.923076923076923,7,0.923076923076923,0.000806,12,7,0.923076923076923,0.010729,135,7,0.923076923076923,0.049662,622,7,0.923076923076923,0.099853,1234,7,0.923076923076923,0.244716,3054,8,0.8571428571428571,0.498639,6254
477,2,1,7,0.923076923076923,7,0.923076923076923,0.001557,19,7,0.923076923076923,0.008824,111,7,0.923076923076923,0.048225,606,7,0.923076923076923,0.102927,1278,8,0.8571428571428571,0.254425,3165,7,0.923076923076923,0.493638,6193
478,2,1,7,0.923076923076923,7,0.923076923076923,0.000937,11,7,0.923076923076923,0.010242,127,7,0.923076923076923,0.053072,659,7,0.923076923076923,0.099637,1245,7,0.923076923076923,0.244317,3037,6,1.0,0.493861,6202
479,2,1,6,1.0,7,0.923076923076923,0.000821,11,6,1.0,0.011504,141,6,1.0,0.050647,626,6,1.0,0.103823,1289,6,1.0,0.253419,3155,6,1.0,0.500682,6266
480,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.009623,121,7,0.923076923076923,0.051684,641,6,1.0,0.10507,1309,7,0.923076923076923,0.246779,3094,5,0.9090909090909091,0.501871,6299
481,2,1,6,1.0,6,1.0,0.000798,10,6,1.0,0.010885,135,7,0.923076923076923,0.052913,661,6,1.0,0.105208,1310,6,1.0,0.251318,3151,7,0.923076923076923,0.504225,6310
482,2,1,6,1.0,6,1.0,0.001449,17,6,1.0,0.009863,120,6,1.0,0.050043,630,7,0.923076923076923,0.106093,1313,6,1.0,0.252204,3162,7,0.923076923076923,0.506985,6348
483,2,1,6,1.0,6,1.0,0.001565,21,6,1.0,0.01056,127,6,1.0,0.054536,674,6,1.0,0.096852,1211,6,1.0,0.248075,3101,6,1.0,0.501811,6277
484,2,1,6,1.0,6,1.0,0.001139,14,6,1.0,0.010273,130,6,1.0,0.051744,643,6,1.0,0.103236,1288,6,1.0,0.250552,3133,6,1.0,0.500337,6256
485,2,1,6,1.0,6,1.0,0.000915,12,6,1.0,0.008926,113,6,1.0,0.047597,598,6,1.0,0.098873,1228,9,0.8,0.252228,3167,5,0.9090909090909091,0.503562,6308
486,2,1,6,1.0,6,1.0,0.001224,16,6,1.0,0.009798,123,6,1.0,0.050429,627,6,1.0,0.098542,1229,6,1.0,0.252056,3154,6,1.0,0.500648,6272
487,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.009034,111,6,1.0,0.049034,613,6,1.0,0.097321,1209,6,1.0,0.250141,3117,5,0.9090909090909091,0.498392,6239
488,2,1,6,1.0,6,1.0,0.001557,19,6,1.0,0.010072,125,6,1.0,0.053718,672,6,1.0,0.098493,1227,6,1.0,0.249433,3129,6,1.0,0.508313,6360
489,2,1,6,1.0,6,1.0,0.001247,15,6,1.0,0.009808,121,6,1.0,0.047611,595,6,1.0,0.097531,1214,6,1.0,0.250782,3146,7,0.923076923076923,0.508613,6359
490,2,1,6,1.0,6,1.0,0.001364,16,6,1.0,0.010188,127,6,1.0,0.048199,604,6,1.0,0.102412,1277,6,1.0,0.246351,3072,6,1.0,0.497169,6236
491,2,1,6,1.0,6,1.0,0.001046,13,6,1.0,0.008028,102,6,1.0,0.045866,576,6,1.0,0.106245,1331,6,1.0,0.249529,3109,6,0.8333333333333334,0.497348,6220
492,2,1,6,1.0,6,1.0,0.001449,17,6,1.0,0.008554,106,6,1.0,0.051389,644,6,1.0,0.103904,1281,6,1.0,0.253907,3158,5,0.9090909090909091,0.506683,6343
493,2,1,6,1.0,6,1.0,0.000992,12,6,1.0,0.009885,123,6,1.0,0.047541,594,6,1.0,0.10044,1256,6,1.0,0.248536,3100,6,1.0,0.496426,6211
494,2,1,6,1.0,6,1.0,0.000937,12,6,1.0,0.011289,142,6,1.0,0.047876,605,6,1.0,0.102002,1275,6,1.0,0.255624,3195,6,0.8333333333333334,0.494537,6190
495,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.011964,146,6,1.0,0.051714,640,6,1.0,0.101108,1255,6,1.0,0.247967,3095,6,1.0,0.495985,6209
496,2,1,6,1.0,6,1.0,0.000906,11,6,1.0,0.010854,137,6,1.0,0.052052,647,6,1.0,0.101246,1272,6,1.0,0.249686,3115,7,0.923076923076923,0.51013,6375
497,2,1,6,1.0,6,1.0,0.000969,12,6,1.0,0.009855,121,6,1.0,0.054697,683,6,1.0,0.100383,1255,6,1.0,0.248266,3114,8,0.8571428571428571,0.50892,6377
498,2,1,6,1.0,6,1.0,0.001301,16,6,1.0,0.010009,126,6,1.0,0.052371,648,6,1.0,0.103887,1303,6,1.0,0.250225,3145,6,1.0,0.508772,6374
499,2,1,6,1.0,6,1.0,0.000341,4,6,1.0,0.010762,135,6,1.0,0.049625,626,6,1.0,0.099117,1232,6,1.0,0.2501,3110,7,0.923076923076923,0.501753,6287
500,2,1,6,1.0,6,1.0,0.000875,11,6,1.0,0.009769,119,6,1.0,0.052025,651,6,1.0,0.096407,1196,6,1.0,0.2553,3204,6,1.0,0.500091,6253
501,2,1,6,1.0,6,1.0,0.001255,16,6,1.0,0.009678,125,6,1.0,0.049219,610,6,1.0,0.100422,1264,6,1.0,0.255912,3184,6,1.0,0.496475,6217
502,2,1,6,1.0,6,1.0,0.000736,9,6,1.0,0.010823,134,6,1.0,0.051215,637,6,1.0,0.101765,1274,6,1.0,0.249412,3124,5,0.9090909090909091,0.504686,6314
503,2,1,6,1.0,6,1.0,0.000937,11,6,1.0,0.009034,111,6,1.0,0.053496,661,6,1.0,0.098024,1226,6,1.0,0.250208,3107,7,0.923076923076923,0.509164,6358
504,2,1,7,0.923076923076923,7,0.923076923076923,0.000821,10,7,0.923076923076923,0.010233,127,7,0.923076923076923,0.04923,617,7,0.923076923076923,0.105959,1317,7,0.923076923076923,0.251357,3141,7,0.923076923076923,0.5012,6263
505,2,1,6,1.0,6,1.0,0.000651,8,6,1.0,0.009205,114,6,1.0,0.051342,633,6,1.0,0.100235,1258,6,1.0,0.251588,3132,6,1.0,0.499322,6246
506,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.009924,125,6,1.0,0.047927,601,6,1.0,0.101162,1262,6,1.0,0.249965,3120,7,0.923076923076923,0.500634,6259
507,2,1,6,1.0,6,1.0,0.001557,19,6,1.0,0.008739,107,6,1.0,0.049767,622,6,1.0,0.101315,1259,6,1.0,0.249583,3118,6,1.0,0.501224,6276
508,2,1,6,1.0,6,1.0,0.001131,14,6,1.0,0.0085,109,6,1.0,0.051089,636,7,0.923076923076923,0.105304,1320,7,0.923076923076923,0.251142,3141,7,0.923076923076923,0.503121,6300
509,2,1,6,1.0,6,1.0,0.001046,14,6,1.0,0.008661,110,6,1.0,0.049352,614,6,1.0,0.097785,1216,7,0.923076923076923,0.251006,3150,6,0.8333333333333334,0.497807,6214
510,2,1,6,1.0,6,1.0,0.000969,12,6,1.0,0.009306,119,6,1.0,0.049767,617,7,0.923076923076923,0.101273,1262,6,1.0,0.25209,3143,7,0.923076923076923,0.501686,6264
511,2,1,6,1.0,6,1.0,0.001108,13,6,1.0,0.008762,110,6,1.0,0.051879,651,6,1.0,0.104619,1313,6,1.0,0.247968,3118,6,1.0,0.502853,6307
512,2,1,6,1.0,6,1.0,0.000915,12,6,1.0,0.0096,116,6,1.0,0.049729,622,6,1.0,0.102975,1285,6,1.0,0.251776,3136,6,1.0,0.502032,6276
513,2,1,6,1.0,6,1.0,0.001077,14,6,1.0,0.008305,106,6,1.0,0.055575,693,6,1.0,0.104198,1297,5,0.9090909090909091,0.249857,3116,6,1.0,0.494167,6190
514,2,1,6,1.0,6,1.0,0.000682,9,6,1.0,0.008741,109,6,1.0,0.046707,592,6,1.0,0.102825,1284,6,1.0,0.251622,3147,6,1.0,0.505342,6318
515,2,1,6,1.0,6,1.0,0.000597,7,6,1.0,0.009608,119,6,1.0,0.051147,638,6,1.0,0.104282,1295,6,1.0,0.258539,3238,6,0.8333333333333334,0.499467,6221
516,2,1,6,1.0,6,1.0,0.001077,13,6,1.0,0.009251,118,6,1.0,0.051319,642,6,1.0,0.100877,1259,6,1.0,0.258162,3201,6,1.0,0.501006,6285
517,2,1,6,1.0,6,1.0,0.000821,10,6,1.0,0.008213,103,6,1.0,0.049322,618,6,1.0,0.100329,1250,6,1.0,0.250656,3115,6,1.0,0.499307,6262
518,2,1,6,1.0,6,1.0,0.000992,12,6,1.0,0.010165,128,6,1.0,0.050175,634,6,1.0,0.097618,1207,6,1.0,0.26189,3275,6,1.0,0.495093,6204
519,2,1,6,1.0,6,1.0,0.001387,17,6,1.0,0.009637,120,6,1.0,0.049137,618,6,1.0,0.102846,1278,6,1.0,0.255759,3192,6,1.0,0.507133,6336
520,2,1,6,1.0,6,1.0,0.001023,13,6,1.0,0.009855,122,6,1.0,0.047505,595,6,1.0,0.09693,1215,6,1.0,0.253444,3168,6,1.0,0.5035,6309
521,2,1,6,1.0,6,1.0,0.000682,8,6,1.0,0.010227,130,6,1.0,0.049854,627,6,1.0,0.110495,1376,6,1.0,0.252089,3131,6,1.0,0.503877,6291
522,2,1,6,1.0,6,1.0,0.00131,17,6,1.0,0.010931,136,6,1.0,0.051951,652,6,1.0,0.097827,1214,6,1.0,0.256527,3213,6,0.8333333333333334,0.505989,6327
523,2,1,6,1.0,6,1.0,0.000937,11,6,1.0,0.010505,129,6,1.0,0.049283,621,6,1.0,0.102896,1268,6,1.0,0.252233,3170,6,1.0,0.496366,6230
524,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.01035,130,6,1.0,0.046627,586,6,1.0,0.100898,1252,6,1.0,0.251549,3159,6,1.0,0.498585,6229
525,2,1,6,1.0,6,1.0,0.001085,14,6,1.0,0.010357,127,6,1.0,0.05194,642,6,1.0,0.105533,1315,6,1.0,0.250946,3135,6,1.0,0.497988,6232
526,2,1,6,1.0,6,1.0,0.000565,7,6,1.0,0.009375,119,6,1.0,0.05039,624,6,1.0,0.100208,1247,6,1.0,0.249282,3114,6,1.0,0.496603,6223
527,2,1,6,1.0,6,1.0,0.001364,17,6,1.0,0.011326,141,6,1.0,0.055318,687,6,1.0,0.103416,1283,6,1.0,0.258546,3224,6,1.0,0.502384,6284
528,2,1,6,1.0,6,1.0,0.001085,14,6,1.0,0.010459,128,6,1.0,0.050473,636,6,1.0,0.097562,1213,6,1.0,0.246116,3069,6,1.0,0.511529,6390
529,2,1,6,1.0,6,1.0,0.000969,12,6,1.0,0.011591,144,6,1.0,0.04896,603,6,1.0,0.100426,1257,6,1.0,0.245768,3075,6,1.0,0.510898,6403
530,2,1,6,1.0,6,1.0,0.000682,8,6,1.0,0.007956,101,6,1.0,0.049321,620,6,1.0,0.099709,1247,6,1.0,0.253478,3174,7,0.923076923076923,0.500896,6257
531,2,1,6,1.0,6,1.0,0.000937,11,6,1.0,0.0085,105,6,1.0,0.052957,660,6,1.0,0.101113,1259,6,1.0,0.252528,3153,5,0.9090909090909091,0.501909,6286
532,2,1,6,1.0,6,1.0,0.000713,9,6,1.0,0.010674,131,6,1.0,0.050948,637,6,1.0,0.10326,1285,6,1.0,0.255556,3188,6,1.0,0.503075,6303
533,2,1,6,1.0,6,1.0,0.000534,7,6,1.0,0.009352,118,6,1.0,0.04814,601,6,1.0,0.105226,1321,6,1.0,0.252834,3162,5,0.9090909090909091,0.505758,6334
534,2,1,6,1.0,6,1.0,0.000767,9,6,1.0,0.010187,126,6,1.0,0.051541,639,6,1.0,0.098589,1235,6,1.0,0.25579,3189,6,1.0,0.507972,6349
535,2,1,6,1.0,6,1.0,0.000883,11,6,1.0,0.011412,141,6,1.0,0.048902,613,6,1.0,0.104966,1306,6,1.0,0.252476,3150,6,1.0,0.504544,6311
536,2,1,6,1.0,6,1.0,0.000682,8,6,1.0,0.01193,147,6,1.0,0.052555,664,6,1.0,0.102165,1280,6,1.0,0.246622,3073,6,1.0,0.510091,6377
537,2,1,6,1.0,6,1.0,0.000511,7,6,1.0,0.010599,131,6,1.0,0.04964,619,6,1.0,0.096699,1223,6,1.0,0.25534,3176,7,0.923076923076923,0.500694,6286
538,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.011025,138,6,1.0,0.050227,631,6,1.0,0.101337,1264,6,1.0,0.25279,3164,6,1.0,0.505693,6316
539,2,1,6,1.0,6,1.0,0.000829,11,6,1.0,0.01063,132,6,1.0,0.049324,618,6,1.0,0.100229,1252,6,1.0,0.25682,3205,6,1.0,0.500817,6268
540,2,1,6,1.0,6,1.0,0.000682,8,6,1.0,0.00969,119,6,1.0,0.051176,637,7,0.923076923076923,0.101545,1277,7,0.923076923076923,0.254591,3191,6,0.8333333333333334,0.501456,6277
541,2,1,6,1.0,6,1.0,0.000488,7,6,1.0,0.011606,146,6,1.0,0.04898,616,6,1.0,0.103005,1284,6,1.0,0.248757,3124,6,1.0,0.500798,6270
542,2,1,6,1.0,6,1.0,0.001387,18,6,1.0,0.009863,121,6,1.0,0.050703,633,6,1.0,0.099345,1240,7,0.923076923076923,0.251103,3133,6,1.0,0.501917,6284
543,2,1,6,1.0,6,1.0,0.001333,17,6,1.0,0.010165,124,6,1.0,0.052689,652,6,1.0,0.098297,1224,6,1.0,0.245672,3078,7,0.923076923076923,0.499435,6268
544,2,1,6,1.0,6,1.0,0.000713,9,6,1.0,0.00998,125,6,1.0,0.050394,628,6,1.0,0.101039,1260,6,1.0,0.25923,3236,6,1.0,0.50409,6316
545,2,1,6,1.0,6,1.0,0.000915,13,6,1.0,0.011798,145,6,1.0,0.050381,633,6,1.0,0.1016,1276,6,1.0,0.246745,3094,6,1.0,0.503749,6300
546,2,1,6,1.0,6,1.0,0.00079,10,6,1.0,0.009723,119,6,1.0,0.046366,589,6,1.0,0.09831,1224,6,1.0,0.251546,3142,6,1.0,0.498841,6248
547,2,1,6,1.0,6,1.0,0.000682,8,7,0.923076923076923,0.010196,126,7,0.923076923076923,0.050288,629,7,0.923076923076923,0.101999,1280,7,0.923076923076923,0.25267,3156,8,0.8571428571428571,0.500333,6271
548,2,1,6,1.0,6,1.0,0.001023,13,6,1.0,0.009639,121,6,1.0,0.046552,586,6,1.0,0.100645,1254,6,1.0,0.258272,3234,6,1.0,0.504117,6278
549,2,1,6,1.0,6,1.0,0.001534,19,6,1.0,0.009119,115,6,1.0,0.052163,648,6,1.0,0.105476,1308,7,0.923076923076923,0.248761,3109,6,1.0,0.495882,6218
550,2,1,6,1.0,6,1.0,0.001046,13,6,1.0,0.010238,127,6,1.0,0.050839,632,6,1.0,0.099857,1252,6,1.0,0.252228,3160,7,0.923076923076923,0.505379,6323
551,2,1,6,1.0,6,1.0,0.000767,9,6,1.0,0.010977,136,6,1.0,0.050565,637,6,1.0,0.103486,1293,6,1.0,0.252831,3158,6,1.0,0.498521,6249
552,2,1,6,1.0,6,1.0,0.000744,10,6,1.0,0.010855,134,6,1.0,0.047001,588,6,1.0,0.10253,1273,6,1.0,0.243726,3047,6,1.0,0.495055,6190
553,2,1,6,1.0,6,1.0,0.001224,15,6,1.0,0.009784,121,6,1.0,0.051297,645,6,1.0,0.098071,1234,6,1.0,0.252733,3154,7,0.923076923076923,0.49959,6266
554,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.01039,127,6,1.0,0.048098,597,6,1.0,0.10822,1336,6,1.0,0.242744,3038,7,0.923076923076923,0.501962,6285
555,2,1,6,1.0,6,1.0,0.001278,15,6,1.0,0.009483,117,6,1.0,0.052169,650,6,1.0,0.094646,1184,6,1.0,0.251151,3143,5,0.9090909090909091,0.494601,6190
556,2,1,6,1.0,6,1.0,0.000705,9,6,1.0,0.011567,144,6,1.0,0.04699,590,6,1.0,0.097547,1221,6,1.0,0.244692,3065,6,1.0,0.495156,6201
557,2,1,6,1.0,6,1.0,0.001224,16,6,1.0,0.01046,131,6,1.0,0.04915,612,6,1.0,0.100777,1259,6,1.0,0.25406,3175,6,1.0,0.502849,6298
558,2,1,6,1.0,6,1.0,0.001054,13,6,1.0,0.010823,130,6,1.0,0.05334,661,6,1.0,0.100611,1256,6,1.0,0.254788,3206,6,1.0,0.495472,6198
559,2,1,6,1.0,6,1.0,0.000682,8,6,1.0,0.01011,126,6,1.0,0.049679,622,6,1.0,0.10187,1274,6,1.0,0.254321,3187,6,1.0,0.494363,6180
560,2,1,6,1.0,6,1.0,0.000767,9,6,1.0,0.010295,128,6,1.0,0.050946,629,7,0.923076923076923,0.102468,1263,6,1.0,0.24987,3116,7,0.923076923076923,0.511807,6408
561,2,1,6,1.0,6,1.0,0.000682,9,6,1.0,0.010131,127,6,1.0,0.050398,629,6,1.0,0.10168,1276,6,1.0,0.254113,3171,6,1.0,0.498789,6240
562,2,1,6,1.0,6,1.0,0.000852,10,6,1.0,0.011791,148,6,1.0,0.049153,606,5,0.9090909090909091,0.101147,1270,6,1.0,0.253309,3167,5,0.9090909090909091,0.502955,6307
563,2,1,6,1.0,6,1.0,0.001162,14,6,1.0,0.010863,134,6,1.0,0.048396,597,6,1.0,0.096909,1217,6,1.0,0.254288,3174,6,1.0,0.498857,6257
564,2,1,6,1.0,6,1.0,0.00131,16,6,1.0,0.011048,139,6,1.0,0.050682,632,6,1.0,0.102338,1285,6,1.0,0.255855,3201,6,1.0,0.507277,6350
565,2,1,6,1.0,6,1.0,0.001162,14,6,1.0,0.008598,109,6,1.0,0.046829,590,6,1.0,0.103731,1288,6,1.0,0.259037,3216,6,1.0,0.508531,6356
566,2,1,6,1.0,6,1.0,0.000798,11,6,1.0,0.009056,113,6,1.0,0.053323,664,6,1.0,0.099259,1232,6,1.0,0.244256,3053,5,0.9090909090909091,0.505298,6308
567,2,1,7,1.0,7,1.0,0.000821,10,7,1.0,0.008428,105,7,1.0,0.049389,621,7,1.0,0.101391,1248,7,1.0,0.251799,3164,7,1.0,0.501671,6275
568,2,1,7,0.9333333333333333,8,1.0,0.001193,14,7,0.9333333333333333,0.010008,127,8,1.0,0.052205,653,7,0.9333333333333333,0.105294,1317,7,0.9333333333333333,0.252215,3139,7,0.9333333333333333,0.507785,6383
569,2,1,8,1.0,8,1.0,0.000574,8,8,1.0,0.010119,124,8,1.0,0.052116,652,7,0.7999999999999999,0.10138,1260,7,0.9333333333333333,0.24424,3069,6,0.7142857142857143,0.505787,6344
570,2,1,8,0.875,8,0.875,0.001131,14,8,0.875,0.010311,129,8,0.875,0.051203,638,7,0.9333333333333333,0.097378,1212,8,0.875,0.248981,3113,8,0.875,0.501585,6283
571,2,1,6,0.8571428571428571,6,0.8571428571428571,0.000588,8,6,0.8571428571428571,0.011303,139,6,0.8571428571428571,0.049233,613,6,0.8571428571428571,0.100787,1255,8,0.875,0.251157,3140,7,0.7999999999999999,0.49569,6219
572,2,1,7,1.0,7,1.0,0.001224,15,7,1.0,0.009939,121,7,1.0,0.053018,656,7,1.0,0.102562,1269,7,1.0,0.251818,3160,7,1.0,0.502102,6296
573,2,1,6,0.923076923076923,6,0.923076923076923,0.001139,15,6,0.923076923076923,0.010064,125,7,1.0,0.05015,632,6,0.923076923076923,0.103747,1301,6,0.923076923076923,0.251684,3163,6,0.923076923076923,0.502739,6288
574,2,1,6,0.923076923076923,6,0.923076923076923,0.001619,19,6,0.923076923076923,0.009094,113,6,0.923076923076923,0.051832,650,6,0.923076923076923,0.099662,1249,6,0.923076923076923,0.246425,3085,7,1.0,0.502849,6301
575,2,1,7,1.0,7,1.0,0.001108,13,7,1.0,0.011661,149,7,1.0,0.049995,629,6,0.923076923076923,0.104054,1296,7,1.0,0.250827,3131,7,1.0,0.500104,6246
576,2,1,6,0.923076923076923,6,0.923076923076923,0.001108,14,6,0.923076923076923,0.008778,108,7,1.0,0.052936,660,7,0.8571428571428571,0.1004,1249,7,0.8571428571428571,0.251631,3149,6,0.923076923076923,0.497785,6226
577,2,1,7,1.0,7,1.0,0.000488,7,7,1.0,0.010011,127,7,1.0,0.051512,638,7,1.0,0.103313,1291,7,1.0,0.246361,3068,7,1.0,0.4989,6239
578,2,1,6,0.923076923076923,6,0.923076923076923,0.000659,9,7,0.8571428571428571,0.010716,134,6,0.923076923076923,0.049391,607,6,0.923076923076923,0.104276,1304,7,0.8571428571428571,0.253626,3175,6,0.7692307692307692,0.50335,6295
579,2,1,7,1.0,7,1.0,0.000906,11,7,1.0,0.010396,128,7,1.0,0.045501,576,6,0.923076923076923,0.097706,1216,7,1.0,0.246841,3080,7,1.0,0.50221,6297
580,2,1,6,0.923076923076923,6,0.923076923076923,0.001333,18,6,0.923076923076923,0.009847,121,7,1.0,0.05155,640,6,0.923076923076923,0.099974,1243,6,0.923076923076923,0.248448,3095,6,0.923076923076923,0.507495,6348
581,2,1,7,0.8571428571428571,7,0.8571428571428571,0.001,13,7,0.8571428571428571,0.010429,131,7,0.8571428571428571,0.052167,646,7,0.8571428571428571,0.100721,1253,7,0.8571428571428571,0.252259,3156,7,0.8571428571428571,0.503866,6302
582,2,1,7,1.0,7,1.0,0.000372,5,7,1.0,0.010606,134,7,1.0,0.050111,625,7,1.0,0.095257,1201,7,1.0,0.250682,3125,8,0.9333333333333333,0.500014,6280
583,2,1,6,0.923076923076923,6,0.923076923076923,0.000341,4,6,0.923076923076923,0.01076,133,6,0.923076923076923,0.048126,602,6,0.923076923076923,0.104154,1297,6,0.923076923076923,0.247911,3092,8,0.9333333333333333,0.503007,6295
584,2,1,7,1.0,7,1.0,0.001255,17,7,1.0,0.01076,133,7,1.0,0.047534,591,7,1.0,0.103523,1289,7,1.0,0.250367,3129,7,1.0,0.499928,6272
585,2,1,7,1.0,7,1.0,0.001224,16,7,1.0,0.010065,125,7,1.0,0.047735,598,7,1.0,0.100962,1251,7,1.0,0.250536,3138,7,1.0,0.49709,6227
586,2,1,8,0.9333333333333333,8,0.9333333333333333,0.000705,9,8,0.9333333333333333,0.009986,122,8,0.9333333333333333,0.051917,649,8,0.9333333333333333,0.100962,1254,8,0.9333333333333333,0.251043,3146,7,0.8571428571428571,0.496975,6205
587,2,1,7,1.0,7,1.0,0.001023,12,7,1.0,0.010134,126,7,1.0,0.050754,630,7,1.0,0.100111,1245,7,1.0,0.251695,3146,7,1.0,0.497909,6240
588,2,1,7,1.0,7,1.0,0.000821,10,7,1.0,0.009986,125,7,1.0,0.052124,661,7,1.0,0.095223,1187,7,1.0,0.2488,3131,7,1.0,0.504126,6301
589,2,1,7,1.0,7,1.0,0.000821,10,7,1.0,0.010676,131,7,1.0,0.050134,626,7,1.0,0.102225,1268,7,1.0,0.255172,3196,7,1.0,0.50071,6272
590,2,1,7,0.923076923076923,7,0.923076923076923,0.000829,11,7,0.923076923076923,0.010708,133,7,0.923076923076923,0.05232,652,7,0.923076923076923,0.098374,1240,7,0.923076923076923,0.245529,3074,6,0.8333333333333334,0.499885,6261
591,2,1,6,1.0,6,1.0,0.00062,9,6,1.0,0.009506,122,6,1.0,0.052522,651,6,1.0,0.100694,1263,6,1.0,0.247045,3083,6,0.8333333333333334,0.509125,6382
592,2,1,6,1.0,6,1.0,0.000736,10,6,1.0,0.010762,135,6,1.0,0.046449,576,6,1.0,0.096203,1199,6,1.0,0.25576,3182,6,1.0,0.509729,6392
593,2,1,6,1.0,6,1.0,0.001139,16,6,1.0,0.007949,99,6,1.0,0.050055,629,6,1.0,0.099215,1230,6,1.0,0.252887,3157,7,0.923076923076923,0.494382,6186
594,2,1,6,1.0,6,1.0,0.001077,14,6,1.0,0.009731,124,6,1.0,0.050574,630,6,1.0,0.099259,1237,7,0.923076923076923,0.250265,3122,7,0.923076923076923,0.505394,6321
595,2,1,6,1.0,6,1.0,0.00096,12,6,1.0,0.010994,134,6,1.0,0.053513,665,6,1.0,0.103036,1274,7,0.923076923076923,0.258916,3232,8,0.8571428571428571,0.500522,6252
596,2,1,7,0.923076923076923,7,0.923076923076923,0.000767,9,7,0.923076923076923,0.009908,123,7,0.923076923076923,0.049466,611,7,0.923076923076923,0.102818,1283,7,0.923076923076923,0.258673,3239,8,0.8571428571428571,0.508777,6366
597,2,1,7,0.923076923076923,7,0.923076923076923,0.001224,15,7,0.923076923076923,0.00877,110,6,1.0,0.053793,675,7,0.923076923076923,0.101951,1268,7,0.923076923076923,0.253442,3165,8,0.8571428571428571,0.500184,6267
598,2,1,6,1.0,6,1.0,0.000597,7,6,1.0,0.009823,122,7,0.923076923076923,0.050467,627,6,1.0,0.096744,1203,8,0.8571428571428571,0.254271,3157,8,0.8571428571428571,0.493065,6162
