realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
181,0.9109148761335726,0.9071293102974468,0.0681909090909091,0.06790909090909092,0.0037855658361257705,0.00028181818181817475
182,0.9112959872841129,0.9072447193042528,0.0716060606060606,0.07571515151515151,0.004051267979860107,-0.0041090909090909095
183,0.9103767653100068,0.907382375802752,0.06084848484848486,0.06400606060606062,0.0029943895072547244,-0.003157575757575762
184,0.9113685368644112,0.9078269154153421,0.06816666666666667,0.07425151515151515,0.00354162144906911,-0.006084848484848485
185,0.9113270688447482,0.9072011704654542,0.07158181818181818,0.07571515151515151,0.004125898379294002,-0.004133333333333336
186,0.9106282959200814,0.9074044170838411,0.06426363636363637,0.07132424242424243,0.0032238788362403126,-0.007060606060606059
187,0.9109861539722056,0.9070903524471288,0.06816666666666667,0.0718121212121212,0.0038958015250768474,-0.003645454545454535
188,0.9110435995363882,0.9072911485742748,0.06963030303030303,0.07571515151515151,0.0037524509621134072,-0.006084848484848485
189,0.9115842000687457,0.9072550938670838,0.0749969696969697,0.07034848484848485,0.004329106201661936,0.004648484848484846
190,0.9109874188718992,0.9070577610475481,0.06816666666666668,0.07181212121212122,0.003929657824351063,-0.003645454545454535
191,0.9105367342242955,0.9072117410616237,0.06426363636363637,0.07376363636363638,0.0033249931626717633,-0.009500000000000008
192,0.9112207421375719,0.9069633946146449,0.07258181818181819,0.06888484848484848,0.004257347522926946,0.0036969696969697124
193,0.9112544931727021,0.9072808279583896,0.06816666666666667,0.08108181818181819,0.003973665214312527,-0.012915151515151518
194,0.9110884346351974,0.9073746223469976,0.06721515151515152,0.06986060606060607,0.0037138122881997804,-0.002645454545454548
195,0.9104259665092008,0.9072760024923957,0.060360606060606066,0.06351818181818183,0.003149964016805118,-0.0031575757575757687
196,0.9105401266716503,0.9068809051984256,0.06282424242424244,0.07132424242424243,0.0036592214732247275,-0.008499999999999994
197,0.9109103837799065,0.9071541709317705,0.06622727272727275,0.07278787878787879,0.003756212848135987,-0.0065606060606060446
198,0.9117603513627418,0.9070721412586815,0.07598484848484849,0.07327575757575758,0.004688210104060286,0.002709090909090911
199,0.9108780216728379,0.9076704441725169,0.06769090909090911,0.07327575757575758,0.0032075775003210794,-0.00558484848484847
